Geografi,År,Kjønn,Alder,Krefttyper,Måltall,value
Bamble,2009-2018,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",58.8886077239825
Bamble,2009-2018,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",44.7001450638205
Bamble,2009-2018,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",61.0651033551061
Bamble,2009-2018,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2009-2018,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2009-2018,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2009-2018,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",142.666266861425
Bamble,2009-2018,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",61.0766084871826
Bamble,2009-2018,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2009-2018,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2009-2018,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2009-2018,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2009-2018,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2009-2018,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2009-2018,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2009-2018,menn,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1220.09968799616
Bamble,2009-2018,menn,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2009-2018,menn,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2009-2018,menn,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2009-2018,menn,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",87.3635222777105
Bamble,2009-2018,menn,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2009-2018,menn,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2009-2018,menn,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2009-2018,menn,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",4015.54543721464
Bamble,2009-2018,menn,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",522.407545020302
Bamble,2009-2018,menn,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",348.133975607143
Bamble,2009-2018,menn,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",852.015658195737
Bamble,2009-2018,menn,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2009-2018,menn,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2009-2018,menn,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2009-2018,menn,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",948.233873077496
Bamble,2009-2018,kvinner,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",542.451316059433
Bamble,2009-2018,kvinner,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",45.6969043364969
Bamble,2009-2018,kvinner,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",54.4758143688888
Bamble,2009-2018,kvinner,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",87.0116148032214
Bamble,2009-2018,kvinner,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",44.7034853441066
Bamble,2009-2018,kvinner,alle aldre,Brystkreft (C50),"per 100 000, standardisert",120.304535062554
Bamble,2009-2018,kvinner,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2009-2018,kvinner,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",419.623353598581
Bamble,2009-2018,kvinner,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",24.2553494966438
Bamble,2009-2018,kvinner,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",41.1496372215079
Bamble,2009-2018,kvinner,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",53.6271269508989
Bamble,2009-2018,kvinner,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,0-74 år,Brystkreft (C50),"per 100 000, standardisert",113.81469246257
Bamble,2009-2018,kvinner,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2009-2018,kvinner,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",95.7177070301772
Bamble,2009-2018,kvinner,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,0-44 år,Brystkreft (C50),"per 100 000, standardisert",29.1867557885417
Bamble,2009-2018,kvinner,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2009-2018,kvinner,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",927.266752382802
Bamble,2009-2018,kvinner,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,45-74 år,Brystkreft (C50),"per 100 000, standardisert",247.40509860238
Bamble,2009-2018,kvinner,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2009-2018,kvinner,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1773.02214571313
Bamble,2009-2018,kvinner,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",279.863719836924
Bamble,2009-2018,kvinner,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2009-2018,kvinner,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",167.510698701291
Bamble,2009-2018,kvinner,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2009-2018,kvinner,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",641.069551813746
Bamble,2010-2019,kjønn samlet,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",69.9456284903466
Bamble,2010-2019,kjønn samlet,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",63.9226274031477
Bamble,2010-2019,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",99.7645654635936
Bamble,2010-2019,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",45.3417250743096
Bamble,2010-2019,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",472.180689223969
Bamble,2010-2019,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",44.6543538006752
Bamble,2010-2019,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",44.5884085216139
Bamble,2010-2019,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",59.2180297760526
Bamble,2010-2019,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",37.6490517677125
Bamble,2010-2019,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",85.9190907994273
Bamble,2010-2019,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1088.23530818159
Bamble,2010-2019,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2687.3501064191
Bamble,2010-2019,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",383.453185083568
Bamble,2010-2019,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",297.950063404873
Bamble,2010-2019,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",595.616645390752
Bamble,2010-2019,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",718.66203887533
Bamble,2010-2019,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",85.8404343208485
Bamble,2010-2019,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",66.5382912792328
Bamble,2010-2019,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",103.916047721182
Bamble,2010-2019,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",41.1994309084284
Bamble,2010-2019,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,menn,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",177.678441717998
Bamble,2010-2019,menn,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",505.128217647202
Bamble,2010-2019,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",57.8206442244055
Bamble,2010-2019,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",43.6730038675948
Bamble,2010-2019,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",58.5920992968624
Bamble,2010-2019,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",129.787444410303
Bamble,2010-2019,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",67.2570202803707
Bamble,2010-2019,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2010-2019,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2010-2019,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2010-2019,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,menn,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1213.51694145717
Bamble,2010-2019,menn,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2010-2019,menn,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2010-2019,menn,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2010-2019,menn,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",82.5380492863391
Bamble,2010-2019,menn,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,menn,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,menn,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,menn,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3887.79005112745
Bamble,2010-2019,menn,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",503.440006785079
Bamble,2010-2019,menn,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",406.406732619104
Bamble,2010-2019,menn,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",774.640499791386
Bamble,2010-2019,menn,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,menn,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Bamble,2010-2019,menn,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,menn,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",908.896959304047
Bamble,2010-2019,kvinner,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",561.029798459545
Bamble,2010-2019,kvinner,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",53.1675563356628
Bamble,2010-2019,kvinner,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",61.1775707638426
Bamble,2010-2019,kvinner,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",95.5733201654829
Bamble,2010-2019,kvinner,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",49.6677579334969
Bamble,2010-2019,kvinner,alle aldre,Brystkreft (C50),"per 100 000, standardisert",121.705550619024
Bamble,2010-2019,kvinner,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kvinner,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",437.326768009537
Bamble,2010-2019,kvinner,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",30.7257425964304
Bamble,2010-2019,kvinner,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",45.5179831214774
Bamble,2010-2019,kvinner,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",59.9045856682482
Bamble,2010-2019,kvinner,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,0-74 år,Brystkreft (C50),"per 100 000, standardisert",115.695002310689
Bamble,2010-2019,kvinner,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kvinner,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",105.669772924727
Bamble,2010-2019,kvinner,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,0-44 år,Brystkreft (C50),"per 100 000, standardisert",32.4769440457656
Bamble,2010-2019,kvinner,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kvinner,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",959.122100167749
Bamble,2010-2019,kvinner,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,45-74 år,Brystkreft (C50),"per 100 000, standardisert",248.095862509156
Bamble,2010-2019,kvinner,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kvinner,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1792.36341622124
Bamble,2010-2019,kvinner,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",292.895196607035
Bamble,2010-2019,kvinner,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Bamble,2010-2019,kvinner,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",163.754260589974
Bamble,2010-2019,kvinner,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Bamble,2010-2019,kvinner,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Bamble,2011-2020,kjønn samlet,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",646.653720988445
