objectid,stfstatusfirmaid,orfkode,firorgnr,konsernopporgnr,konsernoppnavn,firorgnrknytning,firfirmanavn1,fylfylkenavn,fylkesnavn,kommune_id,firkommnr,kommunenavn,knrkommnavn,firantansatt,ansatt_kd,firoms,firdriftres,etablertdato,sektorkode,status_po,nakkategori1,naktittel1,nakgruppetekst1,nakkategori2,nakkategori3,nakkategori4,nakkategori5,koordinat_y,koordinat_x,load_date,geometry_x,geometry_y,longitude,latitude
33445,1,Aksjeselskap,916508891,,,,Skafså Gartneri og Hageland AS,Telemark,Telemark,4034.0,4034,Tokke,TOKKE,,0-1,583.0,8.0,2015-12-01,Private aksjeselskaper mv.,Privat sektor,1,Dyrking av ettårige vekster ellers,"Jordbruk, skogbruk og fiske",11,119,1190,1190,104238.0,6606870.0,2025-11-05 03:14:43,104238.13999999966,6606870.35,8.019378345814888,59.41332026280631
33445,1,Aksjeselskap,916508891,,,,Skafså Gartneri og Hageland AS,Telemark,Telemark,4034.0,4034,Tokke,TOKKE,,0-1,583.0,8.0,2015-12-01,Private aksjeselskaper mv.,Privat sektor,1,Dyrking av ettårige vekster ellers,"Jordbruk, skogbruk og fiske",11,119,1190,1190,104238.0,6606870.0,2025-11-05 03:14:43,104238.13999999966,6606870.35,8.019378345814888,59.41332026280631
33482,1,Aksjeselskap,916509863,,,,Kongsgård Invest AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2015-12-11,Øvrige finansielle foretak unntatt forsikring,Privat sektor,6,Andre egeninvesteringsselskaper,Finansiell tjenesteyting,64,643,6432,64323,193827.0,6564947.0,2025-11-05 03:14:43,193827.26999999955,6564946.93,9.649582601382724,59.11327213554842
33482,1,Aksjeselskap,916509863,,,,Kongsgård Invest AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2015-12-11,Øvrige finansielle foretak unntatt forsikring,Privat sektor,6,Andre egeninvesteringsselskaper,Finansiell tjenesteyting,64,643,6432,64323,193827.0,6564947.0,2025-11-05 03:14:43,193827.26999999955,6564946.93,9.649582601382724,59.11327213554842
33703,3,Aksjeselskap,916514565,,,,Bjørka Invest AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,4.0,2.0,2015-12-18,Private aksjeselskaper mv.,Privat sektor,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,198463.0,6566798.0,2025-11-05 03:14:43,198463.1799999997,6566797.529999999,9.727647333833213,59.13312769116519
33703,3,Aksjeselskap,916514565,,,,Bjørka Invest AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,4.0,2.0,2015-12-18,Private aksjeselskaper mv.,Privat sektor,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,198463.0,6566798.0,2025-11-05 03:14:43,198463.1799999997,6566797.529999999,9.727647333833213,59.13312769116519
33711,1,Aksjeselskap,916514964,,,,Rukarvegen Invest AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,128.0,91.0,2015-12-18,Private aksjeselskaper mv.,Privat sektor,0,,,0,0,0,0,167598.0,6601791.0,2025-11-05 03:14:43,167597.90000000037,6601790.640000001,9.13738312505627,59.42277643742256
33711,1,Aksjeselskap,916514964,,,,Rukarvegen Invest AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,128.0,91.0,2015-12-18,Private aksjeselskaper mv.,Privat sektor,0,,,0,0,0,0,167598.0,6601791.0,2025-11-05 03:14:43,167597.90000000037,6601790.640000001,9.13738312505627,59.42277643742256
33711,1,Aksjeselskap,916514964,,,,Rukarvegen Invest AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,128.0,91.0,2015-12-18,Private aksjeselskaper mv.,Privat sektor,0,,,0,0,0,0,167598.0,6601791.0,2025-11-05 03:14:43,167597.90000000037,6601790.640000001,9.13738312505627,59.42277643742256
39181,1,Eierseksjonssameie,916522479,,,,Sameiet Birkebeinergt.,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2000-03-06,,,0,,,0,0,0,0,193865.0,6564914.0,2025-11-05 03:14:43,193864.5499999998,6564914.41,9.650276228915288,59.113008152286994
39181,1,Eierseksjonssameie,916522479,,,,Sameiet Birkebeinergt.,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2000-03-06,,,0,,,0,0,0,0,193865.0,6564914.0,2025-11-05 03:14:43,193864.5499999998,6564914.41,9.650276228915288,59.113008152286994
39181,1,Eierseksjonssameie,916522479,,,,Sameiet Birkebeinergt.,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2000-03-06,,,0,,,0,0,0,0,193865.0,6564914.0,2025-11-05 03:14:43,193864.5499999998,6564914.41,9.650276228915288,59.113008152286994
33968,9,Underenhet til næringsdrivende og offentlig forvaltning,916522606,,,916514964.0,Rukarvegen Invest AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2015-12-18,,,0,,,0,0,0,0,167598.0,6601791.0,2025-11-05 03:14:43,167597.90000000037,6601790.640000001,9.13738312505627,59.42277643742256
33968,9,Underenhet til næringsdrivende og offentlig forvaltning,916522606,,,916514964.0,Rukarvegen Invest AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2015-12-18,,,0,,,0,0,0,0,167598.0,6601791.0,2025-11-05 03:14:43,167597.90000000037,6601790.640000001,9.13738312505627,59.42277643742256
34063,3,Enkeltpersonforetak,916526784,,,,G. Johansen Illustrasjon & Design,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-07,Personlig næringsdrivende,Privat sektor,7,Grafisk design og visuell kommunikasjonsdesign,"Faglig, vitenskapelig og teknisk tjenesteyting",74,741,7412,74120,196188.0,6558611.0,2025-11-05 03:14:43,196188.1799999997,6558610.529999999,9.699404738984844,59.05830197422748
34063,3,Enkeltpersonforetak,916526784,,,,G. Johansen Illustrasjon & Design,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-07,Personlig næringsdrivende,Privat sektor,7,Grafisk design og visuell kommunikasjonsdesign,"Faglig, vitenskapelig og teknisk tjenesteyting",74,741,7412,74120,196188.0,6558611.0,2025-11-05 03:14:43,196188.1799999997,6558610.529999999,9.699404738984844,59.05830197422748
34063,3,Enkeltpersonforetak,916526784,,,,G. Johansen Illustrasjon & Design,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-07,Personlig næringsdrivende,Privat sektor,7,Grafisk design og visuell kommunikasjonsdesign,"Faglig, vitenskapelig og teknisk tjenesteyting",74,741,7412,74120,196188.0,6558611.0,2025-11-05 03:14:43,196188.1799999997,6558610.529999999,9.699404738984844,59.05830197422748
35273,1,Enkeltpersonforetak,916527233,,,,Magne Meland,Telemark,Telemark,4026.0,4026,Tinn,TINN,,0-1,0.0,0.0,2016-01-14,Personlig næringsdrivende,Privat sektor,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,156288.0,6665916.0,2025-11-05 03:14:43,156288.41000000015,6665916.16,8.834428919985596,59.98624596928925
35273,1,Enkeltpersonforetak,916527233,,,,Magne Meland,Telemark,Telemark,4026.0,4026,Tinn,TINN,,0-1,0.0,0.0,2016-01-14,Personlig næringsdrivende,Privat sektor,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,156288.0,6665916.0,2025-11-05 03:14:43,156288.41000000015,6665916.16,8.834428919985596,59.98624596928925
34112,9,Underenhet til næringsdrivende og offentlig forvaltning,916528922,,,816504082.0,Inger Kvalevåg,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2014-09-30,,,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,192141.0,6576662.0,2025-11-05 03:14:43,192140.6299999999,6576662.0600000005,9.603738779752367,59.21679842601245
34112,9,Underenhet til næringsdrivende og offentlig forvaltning,916528922,,,816504082.0,Inger Kvalevåg,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2014-09-30,,,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,192141.0,6576662.0,2025-11-05 03:14:43,192140.6299999999,6576662.0600000005,9.603738779752367,59.21679842601245
34112,9,Underenhet til næringsdrivende og offentlig forvaltning,916528922,,,816504082.0,Inger Kvalevåg,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2014-09-30,,,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,192141.0,6576662.0,2025-11-05 03:14:43,192140.6299999999,6576662.0600000005,9.603738779752367,59.21679842601245
34417,1,Forening/lag/innretning,916531281,,,,Øvre Eik-Korsalen Velforening,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,1984-10-23,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,196734.0,6555410.0,2025-11-05 03:14:43,196734.08999999985,6555410.140000001,9.713291308603704,59.0300711339559
34417,1,Forening/lag/innretning,916531281,,,,Øvre Eik-Korsalen Velforening,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,1984-10-23,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,196734.0,6555410.0,2025-11-05 03:14:43,196734.08999999985,6555410.140000001,9.713291308603704,59.0300711339559
34454,3,Enkeltpersonforetak,916535325,,,,Stian Parkstad,Telemark,Telemark,4018.0,4018,Nome,NOME,,0-1,0.0,0.0,2016-01-11,Personlig næringsdrivende,Privat sektor,6,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av IT-systemer,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilk",62,622,6220,62200,175135.0,6583710.0,2025-11-05 03:14:43,175134.5599999996,6583709.699999999,9.296772558213425,59.267099698425824
34454,3,Enkeltpersonforetak,916535325,,,,Stian Parkstad,Telemark,Telemark,4018.0,4018,Nome,NOME,,0-1,0.0,0.0,2016-01-11,Personlig næringsdrivende,Privat sektor,6,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av IT-systemer,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilk",62,622,6220,62200,175135.0,6583710.0,2025-11-05 03:14:43,175134.5599999996,6583709.699999999,9.296772558213425,59.267099698425824
34525,9,Underenhet til næringsdrivende og offentlig forvaltning,916538278,,,916382189.0,Rørholt Søndre ANS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2015-12-11,,,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,177635.0,6554198.0,2025-11-05 03:14:43,177634.90000000037,6554198.449999999,9.383908803321726,59.00526851732395
34525,9,Underenhet til næringsdrivende og offentlig forvaltning,916538278,,,916382189.0,Rørholt Søndre ANS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2015-12-11,,,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,177635.0,6554198.0,2025-11-05 03:14:43,177634.90000000037,6554198.449999999,9.383908803321726,59.00526851732395
34525,9,Underenhet til næringsdrivende og offentlig forvaltning,916538278,,,916382189.0,Rørholt Søndre ANS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2015-12-11,,,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,177635.0,6554198.0,2025-11-05 03:14:43,177634.90000000037,6554198.449999999,9.383908803321726,59.00526851732395
34538,9,Underenhet til næringsdrivende og offentlig forvaltning,916538782,,,916506317.0,Lutro Maskin,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,0.0,0.0,2016-01-01,,,3,Reparasjon og vedlikehold av maskiner,Industri,33,331,3312,33120,178233.0,6539561.0,2025-11-05 03:14:43,178232.99000000022,6539561.109999999,9.415512675515124,58.87489128489718
34538,9,Underenhet til næringsdrivende og offentlig forvaltning,916538782,,,916506317.0,Lutro Maskin,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,0.0,0.0,2016-01-01,,,3,Reparasjon og vedlikehold av maskiner,Industri,33,331,3312,33120,178233.0,6539561.0,2025-11-05 03:14:43,178232.99000000022,6539561.109999999,9.415512675515124,58.87489128489718
34604,1,Enkeltpersonforetak,916541481,,,,Daniel Austad Aas,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-01-11,Personlig næringsdrivende,Privat sektor,8,Forebyggende helsearbeid,Helse- og sosialtjenester,86,869,8699,86992,191394.0,6576652.0,2025-11-05 03:14:43,191393.79000000004,6576651.949999999,9.590729736685557,59.21616551485826
34604,1,Enkeltpersonforetak,916541481,,,,Daniel Austad Aas,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-01-11,Personlig næringsdrivende,Privat sektor,8,Forebyggende helsearbeid,Helse- og sosialtjenester,86,869,8699,86992,191394.0,6576652.0,2025-11-05 03:14:43,191393.79000000004,6576651.949999999,9.590729736685557,59.21616551485826
36144,1,Aksjeselskap,916542216,,,,Piper Consult AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,165.0,24.0,2015-12-30,Private aksjeselskaper mv.,Privat sektor,7,Annen teknisk konsulentvirksomhet,"Faglig, vitenskapelig og teknisk tjenesteyting",71,711,7112,71129,203583.0,6558840.0,2025-11-05 03:14:43,203582.53000000023,6558839.720000001,9.827489247667469,59.06555003653403
36144,1,Aksjeselskap,916542216,,,,Piper Consult AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,165.0,24.0,2015-12-30,Private aksjeselskaper mv.,Privat sektor,7,Annen teknisk konsulentvirksomhet,"Faglig, vitenskapelig og teknisk tjenesteyting",71,711,7112,71129,203583.0,6558840.0,2025-11-05 03:14:43,203582.53000000023,6558839.720000001,9.827489247667469,59.06555003653403
34631,3,Enkeltpersonforetak,916543182,,,,Polished By Piarri Clark,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-11,Personlig næringsdrivende,Privat sektor,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,194467.0,6567739.0,2025-11-05 03:14:43,194467.08000000007,6567738.949999999,9.65681012123709,59.138696185787
34631,3,Enkeltpersonforetak,916543182,,,,Polished By Piarri Clark,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-11,Personlig næringsdrivende,Privat sektor,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,194467.0,6567739.0,2025-11-05 03:14:43,194467.08000000007,6567738.949999999,9.65681012123709,59.138696185787
34631,3,Enkeltpersonforetak,916543182,,,,Polished By Piarri Clark,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-11,Personlig næringsdrivende,Privat sektor,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,194467.0,6567739.0,2025-11-05 03:14:43,194467.08000000007,6567738.949999999,9.65681012123709,59.138696185787
34732,3,Enkeltpersonforetak,916543808,,,,Romstøl Fjellsport,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-01-12,Personlig næringsdrivende,Privat sektor,7,Guide- og reiseledervirksomhet,Forretningsmessig tjenesteyting,79,799,7990,79902,189729.0,6575633.0,2025-11-05 03:14:43,189729.11000000036,6575633.199999999,9.563155254443853,59.2058440243774
34732,3,Enkeltpersonforetak,916543808,,,,Romstøl Fjellsport,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-01-12,Personlig næringsdrivende,Privat sektor,7,Guide- og reiseledervirksomhet,Forretningsmessig tjenesteyting,79,799,7990,79902,189729.0,6575633.0,2025-11-05 03:14:43,189729.11000000036,6575633.199999999,9.563155254443853,59.2058440243774
34782,1,Underenhet til næringsdrivende og offentlig forvaltning,916545223,,,953007940.0,Norsk Virkesmåling,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-01,,,2,Tjenester tilknyttet skogbruk,"Jordbruk, skogbruk og fiske",24,240,2400,2400,192876.0,6567067.0,2025-11-05 03:14:43,192875.91999999995,6567066.869999999,9.630068357548422,59.131541923051415
34782,1,Underenhet til næringsdrivende og offentlig forvaltning,916545223,,,953007940.0,Norsk Virkesmåling,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-01,,,2,Tjenester tilknyttet skogbruk,"Jordbruk, skogbruk og fiske",24,240,2400,2400,192876.0,6567067.0,2025-11-05 03:14:43,192875.91999999995,6567066.869999999,9.630068357548422,59.131541923051415
35009,1,Aksjeselskap,916546998,921764669.0,FUT AS,,Wilma AS,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,265.0,62.0,2016-01-02,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,175486.0,6539467.0,2025-11-05 03:14:43,175486.04000000004,6539467.119999999,9.368239155181822,58.87198747024046
35009,1,Aksjeselskap,916546998,921764669.0,FUT AS,,Wilma AS,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,265.0,62.0,2016-01-02,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,175486.0,6539467.0,2025-11-05 03:14:43,175486.04000000004,6539467.119999999,9.368239155181822,58.87198747024046
34858,1,Ansvarlig selskap med delt ansvar,916548443,,,,Søndre Lone Samdrift DA,Telemark,Telemark,4016.0,4016,Drangedal,DRANGEDAL,,0-1,0.0,0.0,2015-10-19,Personlige foretak,Privat sektor,1,Oppdrett av annet storfe til kjøttproduksjon og sædproduksjon,"Jordbruk, skogbruk og fiske",14,142,1420,1420,146304.0,6573874.0,2025-11-05 03:14:43,146303.86180000007,6573873.6292,8.809899999769907,59.15620000128762
34858,1,Ansvarlig selskap med delt ansvar,916548443,,,,Søndre Lone Samdrift DA,Telemark,Telemark,4016.0,4016,Drangedal,DRANGEDAL,,0-1,0.0,0.0,2015-10-19,Personlige foretak,Privat sektor,1,Oppdrett av annet storfe til kjøttproduksjon og sædproduksjon,"Jordbruk, skogbruk og fiske",14,142,1420,1420,146304.0,6573874.0,2025-11-05 03:14:43,146303.86180000007,6573873.6292,8.809899999769907,59.15620000128762
34877,3,Aksjeselskap,916548966,,,,Nevestveit Invest AS,Telemark,Telemark,4018.0,4018,Nome,NOME,,0-1,0.0,0.0,2016-01-04,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,163894.0,6588840.0,2025-11-05 03:14:43,163894.13999999966,6588839.970000001,9.092670444228029,59.30415658167649
34877,3,Aksjeselskap,916548966,,,,Nevestveit Invest AS,Telemark,Telemark,4018.0,4018,Nome,NOME,,0-1,0.0,0.0,2016-01-04,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,163894.0,6588840.0,2025-11-05 03:14:43,163894.13999999966,6588839.970000001,9.092670444228029,59.30415658167649
34880,1,Enkeltpersonforetak,916549008,,,,Elin Gjerstad Aslaksen,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2016-01-12,Personlig næringsdrivende,Privat sektor,1,Oppdrett av annet storfe til kjøttproduksjon og sædproduksjon,"Jordbruk, skogbruk og fiske",14,142,1420,1420,190629.0,6560338.0,2025-11-05 03:14:43,190629.33999999985,6560337.869999999,9.600482450531372,59.06975429716571
34880,1,Enkeltpersonforetak,916549008,,,,Elin Gjerstad Aslaksen,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2016-01-12,Personlig næringsdrivende,Privat sektor,1,Oppdrett av annet storfe til kjøttproduksjon og sædproduksjon,"Jordbruk, skogbruk og fiske",14,142,1420,1420,190629.0,6560338.0,2025-11-05 03:14:43,190629.33999999985,6560337.869999999,9.600482450531372,59.06975429716571
34883,9,Underenhet til næringsdrivende og offentlig forvaltning,916549059,,,997131908.0,Håvard Hogstad-Erikstein,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2015-11-16,,,8,Annen undervisning ellers,Undervisning,85,855,8559,85597,163587.0,6599398.0,2025-11-05 03:14:43,163587.36000000034,6599398.42,9.07083422979072,59.398223143063056
34883,9,Underenhet til næringsdrivende og offentlig forvaltning,916549059,,,997131908.0,Håvard Hogstad-Erikstein,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2015-11-16,,,8,Annen undervisning ellers,Undervisning,85,855,8559,85597,163587.0,6599398.0,2025-11-05 03:14:43,163587.36000000034,6599398.42,9.07083422979072,59.398223143063056
34927,1,Aksjeselskap,916550715,979952929.0,Andersen Holding AS,,Sjøkroa AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,2444.0,334.0,2016-01-01,Private aksjeselskaper mv.,Privat sektor,5,Drift av restauranter,Overnattings- og serveringsvirksomhet,56,561,5611,56110,187226.0,6545044.0,2025-11-05 03:14:43,187226.3200000003,6545044.279999999,9.563060435281294,58.93054836119375
34927,1,Aksjeselskap,916550715,979952929.0,Andersen Holding AS,,Sjøkroa AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,2444.0,334.0,2016-01-01,Private aksjeselskaper mv.,Privat sektor,5,Drift av restauranter,Overnattings- og serveringsvirksomhet,56,561,5611,56110,187226.0,6545044.0,2025-11-05 03:14:43,187226.3200000003,6545044.279999999,9.563060435281294,58.93054836119375
37478,1,Samvirkeforetak,916552939,,,,Langangsfjorden Vest Va-Drift Sa,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2015-11-30,Private aksjeselskaper mv.,Privat sektor,3,"Uttak fra kilde, rensing og distribusjon av vann","Vannforsyning, avløps-, renovasjons- og oppryddingsvirksomhet",36,360,3600,36000,193449.0,6567982.0,2025-11-05 03:14:43,193448.5700000003,6567981.82,9.638747969684816,59.14013536367461
37478,1,Samvirkeforetak,916552939,,,,Langangsfjorden Vest Va-Drift Sa,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2015-11-30,Private aksjeselskaper mv.,Privat sektor,3,"Uttak fra kilde, rensing og distribusjon av vann","Vannforsyning, avløps-, renovasjons- og oppryddingsvirksomhet",36,360,3600,36000,193449.0,6567982.0,2025-11-05 03:14:43,193448.5700000003,6567981.82,9.638747969684816,59.14013536367461
37478,1,Samvirkeforetak,916552939,,,,Langangsfjorden Vest Va-Drift Sa,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2015-11-30,Private aksjeselskaper mv.,Privat sektor,3,"Uttak fra kilde, rensing og distribusjon av vann","Vannforsyning, avløps-, renovasjons- og oppryddingsvirksomhet",36,360,3600,36000,193449.0,6567982.0,2025-11-05 03:14:43,193448.5700000003,6567981.82,9.638747969684816,59.14013536367461
