firfirmaid;stfstatusfirmaid;orfkode;firorgnr;firorgnrknytning;firfirmanavn1;firfirmanavn2;firpopnavn1;firpopnavn2;firgatenavn;firjuridisknavn;firgatenr;firgateoppgang;firgatepnr;gatepoststed;firpostboksadr;firpostboksnr;firpostboksnavn;firpostbokspnr;postbokspoststed;dmadresse;dmpostnr;dmpoststed;firtlfnr;firmobilnr;firfaxnr;firkommnr;firemail;firemailtype;firurl;firantansatt;firoms;firdriftres;koordinat_y;koordinat_x;koordinat_kvalitet;fyllandsdel;fylfylkenavn;knrkommnavn;bydbydelnr;bydbydelnavn;grunnkretsnr;grunnkretsnavn;konsernopporgnr;konsernoppnavn;konserntopporgnr;konserntoppnavn;etablertdato;selskapetsalder;tlklandkode;tlklandnavn;tlkverdensdelnr;tlkverdensdelnavn;nakkode1;naktittel1;nakkode2;naktittel2;nakkode3;naktittel3;nakkode4;naktittel4;nakkode5;naktittel5;nakkode6;naktittel6;nakkode7;naktittel7;nakkode8;naktittel8;nakkode9;naktittel9;nakkode10;naktittel10;kjedekode1;kjedetittel1;kjedekode2;kjedetittel2;kjedekode3;kjedetittel3;kjedekode4;kjedetittel4;kjedekode5;kjedetittel5;kjedekode6;kjedetittel6;kjedekode7;kjedetittel7;kjedekode8;kjedetittel8;kjedekode9;kjedetittel9;kjedekode10;kjedetittel10;firregtype;ansatt_kd;sektorkode;status_po;oms_kd;revi_orgnr;revi_navn;revi_rolle;revi_adresse;revi_postnr;revi_poststed;revi_land;crc;load_date;nakkategori2;nakkategori1;nakkategori3;nakkategori4;nakkategori5;firgateadresse;dl_navn;id_matrikkelen;regnskapsaar;adresseid;geo_x;geo_y;nakgruppekode1;nakgruppetekst1;nakgruppekode2;nakgruppetekst2;nakgruppekode3;nakgruppetekst3;nakgruppekode4;nakgruppetekst4;nakgruppekode5;nakgruppetekst5;nakgruppekode6;nakgruppetekst6;nakgruppekode7;nakgruppetekst7;nakgruppekode8;nakgruppetekst8;nakgruppekode9;nakgruppetekst9;nakgruppekode10;nakgruppetekst10;hovedgruppe;hovedgruppe_navn;grunnkrets_id;kommune_id;kommunenavn;fylke_id;fylkesnavn
16175089;3;ENK;921504187;;Sørum;;;;TANGARLIA;SØRUM;32.0;;3731.0;Skien;;;;;;Tangarlia 32;3731;Skien;;93445722.0;;4003;;B;;;0.0;0.0;188619.0;6574462.0;10.0;Østlandet;Telemark;SKIEN;;;40031102.0;Åfoss;;;;;04.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;96230.0;Aktiviteter i dagspa, badstue og dampbad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;2A04DC5178A4FDB8;05.11.2025 03:14:43;96;9;962;9623;96230;Tangarlia 32, 3731 Skien;Tine Sørum;41779252,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031102.0;4003.0;Skien;40.0;Telemark
16179785;1;FLI;921507976;;Elogit Caverion Herøya;;;;HYDROVEGEN;ELOGIT CAVERION HERØYA;55.0;;3936.0;Porsgrunn;;;;;;Hydrovegen 55;3936;Porsgrunn;;;;4001;;B;;;0.0;0.0;192712.0;6565951.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010501.0;Herøya nord;;;;;21.09.2018 00:00:00;5.0;NO;Norway;1.0;Europa;94200.0;Aktiviteter i arbeidstakerorganisasjoner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;Ideelle organisasjoner;Privat sektor;0-0,9;;;;;;;;C73CD549F664EC1D;05.11.2025 03:14:43;94;9;942;9420;94200;Hydrovegen 55, 3936 Porsgrunn;;41203379,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40010501.0;4001.0;Porsgrunn;40.0;Telemark
16175037;1;ENK;921508115;;Telesveis Folkert Van Der Ploeg;;;;Tørdalsveien;TELESVEIS FOLKERT VAN DER PLOEG;3083.0;;3753.0;Tørdal;;;;;;Tørdalsveien 3083;3753;Tørdal;;94175293.0;;4016;;B;;;0.0;0.0;141850.0;6580996.0;10.0;Østlandet;Telemark;DRANGEDAL;;;40160105.0;Tørdal;;;;;04.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;25530.0;Bearbeiding av metaller;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;1392E6DEF4EC3169;05.11.2025 03:14:43;25;2;255;2553;25530;Tørdalsveien 3083, 3753 Tørdal;Folkert Van Der Ploeg;82659242,000000000000000;;;0,000000000000000;0,000000000000000;C;Industri;;;;;;;;;;;;;;;;;;;0;;40160105.0;4016.0;Drangedal;40.0;Telemark
16166218;1;ESEK;921509227;;Sameiet Skomværkvartalet;;;;JERNBANEGATA;SAMEIET SKOMVÆRKVARTALET;25.0;;3916.0;Porsgrunn;Postboks;44.0;;3901.0;Porsgrunn;Postboks 44;3901;Porsgrunn;;;;4001;pbbl@pbbl.no;A;;;1223.0;-229.0;194608.0;6567676.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010811.0;Porsgrunn sentrum øst;;;;;06.07.2018 00:00:00;6.0;NO;Norway;1.0;Europa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;1000-4999;976389387.0;ERNST & YOUNG AS                                                         ;REVI  ;Stortorvet 7                                                             ;155.0;OSLO                                 ;NO   ;6A0F5F5A9F55446D;05.11.2025 03:14:43;0;0;0;0;0;Jernbanegata 25, 3916 Porsgrunn;;41223647,000000000000000;2024.0;;0,000000000000000;0,000000000000000;;;;;;;;;;;;;;;;;;;;;0;;40010811.0;4001.0;Porsgrunn;40.0;Telemark
16170513;9;BEDR;921509758;921433506.0;Intl Interiør;;;;SKREDVEGEN;INTL INTERIØR;148.0;;3870.0;Fyresdal;;;;;;Skredvegen 148;3870;Fyresdal;;;;4032;;B;;;0.0;0.0;108378.0;6596294.0;10.0;Østlandet;Telemark;FYRESDAL;;;40320110.0;Hauggrend;;;;;30.08.2018 00:00:00;5.0;NO;Norway;1.0;Europa;74130.0;Interiørdesignvirksomhet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;4D8FE0650773444D;05.11.2025 03:14:43;74;7;741;7413;74130;Skredvegen 148, 3870 Fyresdal;;135601929,000000000000000;;;0,000000000000000;0,000000000000000;N;Faglig, vitenskapelig og teknisk tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40320110.0;4032.0;Fyresdal;40.0;Telemark
16175682;3;AS;921510357;;RLB AS;;;;FREDBOVEGEN;RLB AS;61.0;;3919.0;Porsgrunn;Postboks;2076.0;Vika;125.0;Oslo;Postboks 2076 Vika;125;Oslo;;;;4001;;;;;4.0;-15.0;193733.0;6569186.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40011102.0;Fredbo;;;;;24.09.2018 00:00:00;6.0;NO;Norway;1.0;Europa;68200.0;Utleie av egen eller leid fast eiendom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;4702C960D8789FE9;05.11.2025 03:14:43;68;6;682;6820;68200;Fredbovegen 61, 3919 Porsgrunn;Robert Hagen;41200732,000000000000000;2020.0;;0,000000000000000;0,000000000000000;M;Eiendomsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40011102.0;4001.0;Porsgrunn;40.0;Telemark
16171464;1;ENK;921510381;;Helene Funner Gjerjordet;;;;OPSALVEGEN;HELENE FUNNER GJERJORDET;19.0;;3690.0;Hjartdal;;;;;;Rauhaug 17;3690;Hjartdal;;47277850.0;;4024;;B;;;0.0;0.0;144944.0;6624179.0;10.0;Østlandet;Telemark;HJARTDAL;;;40240102.0;Gvammen;;;;;05.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;1489.0;Husdyrhold ikke nevnt annet sted;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;E69FA7102538ECB7;05.11.2025 03:14:43;14;1;148;1489;1489;Opsalvegen 19, 3690 Hjartdal;Helene Funner Gjerjordet;415071446,000000000000000;;;0,000000000000000;0,000000000000000;A;Jordbruk, skogbruk og fiske;;;;;;;;;;;;;;;;;;;0;;40240102.0;4024.0;Hjartdal;40.0;Telemark
16174481;3;ENK;921513488;;MSS Milanka Stevanic-Sarenac;;;;Dragonvegen;MSS MILANKA STEVANIC-SARENAC;18.0;;3733.0;Skien;;;;;;Dragonvegen 18;3733;Skien;;90993193.0;;4003;;B;;;0.0;0.0;192208.0;6573322.0;10.0;Østlandet;Telemark;SKIEN;;;40030505.0;Gråtenmoen 1;;;;;05.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;86210.0;Allmennlegetjenester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;30193CA75F3EB565;05.11.2025 03:14:43;86;8;862;8621;86210;Dragonvegen 18, 3733 Skien;Milanka Stevanic-Sarenac;351236524,000000000000000;;;0,000000000000000;0,000000000000000;R;Helse- og sosialtjenester;;;;;;;;;;;;;;;;;;;0;;40030505.0;4003.0;Skien;40.0;Telemark
16176863;1;AS;921516703;;Game Forlag AS;;;;FRIGGSGATE;GAME FORLAG AS;6.0;;3912.0;Porsgrunn;;;;;;Friggsgate 6;3912;Porsgrunn;;;;4001;;;;;278.0;-66.0;194634.0;6569322.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40011002.0;Osebakken nord;;;;;21.09.2018 00:00:00;6.0;NO;Norway;1.0;Europa;58190.0;Utgivelsesvirksomhet ellers, unntatt utgivelse av programvare;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;76E77F8FE58A7D53;05.11.2025 03:14:43;58;5;581;5819;58190;Friggsgate 6, 3912 Porsgrunn;;41200870,000000000000000;2024.0;;0,000000000000000;0,000000000000000;J;Utgivelse, kringkasting, innholdsproduksjon og distribusjonsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40011002.0;4001.0;Porsgrunn;40.0;Telemark
16173869;1;BEDR;921518552;914574862.0;Pizza Pizza Telemark og Vestfold AS;AVD PORSGRUNNSV SKIEN;;;Porsgrunnsvegen;PIZZA PIZZA TELEMARK OG VESTFOLD AS AVD PORSGRUNNSV SKIEN;188.0;;3735.0;Skien;;;;;;Porsgrunnsvegen 188;3735;Skien;;;;4003;;B;;;0.0;0.0;193384.0;6571626.0;10.0;Østlandet;Telemark;SKIEN;;;40030702.0;Nenset sandtak;;;;;01.10.2015 00:00:00;8.0;NO;Norway;1.0;Europa;56110.0;Drift av restauranter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;0-1;;;0-0,9;;;;;;;;DC5DC7E731FDA518;05.11.2025 03:14:43;56;5;561;5611;56110;Porsgrunnsvegen 188, 3735 Skien;;41768217,000000000000000;;;0,000000000000000;0,000000000000000;I;Overnattings- og serveringsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40030702.0;4003.0;Skien;40.0;Telemark
16170821;9;BEDR;921520018;921496419.0;Lindvall Turbo & Tuning AS;;;;Brønnløkkavegen;LINDVALL TURBO & TUNING AS;19.0;;3941.0;Porsgrunn;;;;;;Brønnløkkavegen 19;3941;Porsgrunn;;;;4001;;B;;;0.0;0.0;195747.0;6560343.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010320.0;Heistad;;;;;15.08.2018 00:00:00;5.0;NO;Norway;1.0;Europa;95310.0;Reparasjon og vedlikehold av motorvogner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;9BC1426F6AB5D86B;05.11.2025 03:14:43;95;9;953;9531;95310;Brønnløkkavegen 19, 3941 Porsgrunn;;41198356,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40010320.0;4001.0;Porsgrunn;40.0;Telemark
16169537;9;BEDR;921521367;921495986.0;Seven Stones Nordic;;;;Oscars Gate;SEVEN STONES NORDIC;2.0;B;3725.0;Skien;;;;;;Oscars Gate 2 B;3725;Skien;;90176794.0;;4003;;B;;;0.0;0.0;192053.0;6575303.0;10.0;Østlandet;Telemark;SKIEN;;;40030102.0;Hjellen;;;;;24.09.2018 00:00:00;5.0;NO;Norway;1.0;Europa;70200.0;Bedriftsrådgivning og annen administrativ rådgivning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;B274CA3960FE24A9;05.11.2025 03:14:43;70;7;702;7020;70200;Oscars Gate 2B, 3725 Skien;;41779877,000000000000000;;;0,000000000000000;0,000000000000000;N;Faglig, vitenskapelig og teknisk tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40030102.0;4003.0;Skien;40.0;Telemark
16169324;1;BEDR;921525362;988552119.0;Teknikmagasinet Norway AS;AVD SKIEN;;;Ulefossvegen;TEKNIKMAGASINET NORWAY AS AVD SKIEN;32.0;;3730.0;Skien;;;;;;Ulefossvegen 32;3730;Skien;21317570.0;;;4003;;B;;;0.0;0.0;191929.0;6574387.0;10.0;Østlandet;Telemark;SKIEN;;;40030401.0;Herkules;;;;;08.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;47400.0;Detaljhandel med informasjons- og kommunikasjonsteknologiutstyr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;0-1;;;0-0,9;;;;;;;;8ECA043CCC4D862C;05.11.2025 03:14:43;47;4;474;4740;47400;Ulefossvegen 32, 3730 Skien;;41781574,000000000000000;;;0,000000000000000;0,000000000000000;G;Varehandel;;;;;;;;;;;;;;;;;;;0;;40030401.0;4003.0;Skien;40.0;Telemark
16168679;1;ENK;921527403;;The Sørensen Company;;;;GALEASVEIEN;THE SØRENSEN COMPANY;9.0;A;3772.0;Kragerø;;;;;;Galeasveien 9 A;3772;Kragerø;;98089071.0;;4014;;B;;;0.0;0.0;176777.0;6538629.0;10.0;Østlandet;Telemark;KRAGERØ;;;40140402.0;Rørvik;;;;;09.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;73110.0;Reklamebyråvirksomhet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;69AAD6BF071222A5;05.11.2025 03:14:43;73;7;731;7311;73110;Galeasveien 9A, 3772 Kragerø;Erik Sørensen;81898651,000000000000000;;;0,000000000000000;0,000000000000000;N;Faglig, vitenskapelig og teknisk tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40140402.0;4014.0;Kragerø;40.0;Telemark
16165985;1;AS;921527454;;Sørstua AS;;;;GAMLE KIKUTVEG;SØRSTUA AS;163.0;;3719.0;Skien;;;;;;Gamle Kikutveg 163;3719;Skien;;;;4003;;;;;342.0;-209.0;195158.0;6580697.0;10.0;Østlandet;Telemark;SKIEN;;;40031812.0;Kikut;985847142.0;Fjellvåken Holding AS;80470247.0;;24.09.2018 00:00:00;6.0;NO;Norway;1.0;Europa;10130.0;Produksjon av kjøtt- og fjørfevarer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;793D019DB3AB6843;05.11.2025 03:14:43;10;1;101;1013;10130;Gamle Kikutveg 163, 3719 Skien;Andreas Finsrud;41790201,000000000000000;2024.0;;0,000000000000000;0,000000000000000;C;Industri;;;;;;;;;;;;;;;;;;;0;;40031812.0;4003.0;Skien;40.0;Telemark
16168727;9;BEDR;921527640;921516703.0;Game Forlag AS;;;;Friggsgate;GAME FORLAG AS;6.0;;3912.0;Porsgrunn;;;;;;Friggsgate 6;3912;Porsgrunn;;;;4001;;B;;;0.0;0.0;194634.0;6569322.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40011002.0;Osebakken nord;;;;;01.09.2018 00:00:00;5.0;NO;Norway;1.0;Europa;58190.0;Utgivelsesvirksomhet ellers, unntatt utgivelse av programvare;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;76E77F8F321A780E;05.11.2025 03:14:43;58;5;581;5819;58190;Friggsgate 6, 3912 Porsgrunn;;41200870,000000000000000;;;0,000000000000000;0,000000000000000;J;Utgivelse, kringkasting, innholdsproduksjon og distribusjonsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40011002.0;4001.0;Porsgrunn;40.0;Telemark
16171054;3;ENK;921527888;;Fotograf Kristina Skjærstad;;;;HEVREÅVEGEN;FOTOGRAF KRISTINA SKJÆRSTAD;35.0;;3677.0;Notodden;;;;;;Hevreåvegen 35;3677;Notodden;;;;4020;;B;;;0.0;0.0;173443.0;6615806.0;10.0;Østlandet;Telemark;MIDT-TELEMARK;;;;Yli;;;;;09.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;74200.0;Fotografvirksomhet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;4A31395868CDCC2D;05.11.2025 03:14:43;74;7;742;7420;74200;Hevreåvegen 35, 3677 Notodden;Kristina Haugerud Skjærstad;81091036,000000000000000;;;0,000000000000000;0,000000000000000;N;Faglig, vitenskapelig og teknisk tjenesteyting;;;;;;;;;;;;;;;;;;;5;Service og tjenesteytende;40050212.0;4005.0;Notodden;40.0;Telemark
16176488;1;ENK;921528507;;Øystein Solli;;;;Fyresdalsvegen;ØYSTEIN SOLLI;1486.0;;3870.0;Fyresdal;;;;;;Fyresdalsvegen 1486;3870;Fyresdal;;97567814.0;;4032;;B;;;0.0;0.0;105556.0;6588389.0;10.0;Østlandet;Telemark;FYRESDAL;;;40320107.0;Hegglandsgrend;;;;;09.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;41000.0;Oppføring av bygninger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;8EF7A91D7070B862;05.11.2025 03:14:43;41;4;410;4100;41000;Fyresdalsvegen 1486, 3870 Fyresdal;Øystein Solli;135601826,000000000000000;;;0,000000000000000;0,000000000000000;F;Bygge- og anleggsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40320107.0;4032.0;Fyresdal;40.0;Telemark
16174269;9;BEDR;921529619;921450990.0;Eclean Del Rey Rios;;;;DOLVAVEGEN;ECLEAN DEL REY RIOS;71.0;;3729.0;Skien;;;;;;Dolvavegen 71;3729;Skien;;94983662.0;;4003;support@eclean.no;B;eclean.no;;0.0;0.0;183401.0;6575199.0;10.0;Østlandet;Telemark;SKIEN;;;40031002.0;Dolva;;;;;09.10.2018 00:00:00;6.0;NO;Norway;1.0;Europa;81210.0;Rengjøring av bygninger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;0BC4A48F861FEBAC;05.11.2025 03:14:43;81;8;812;8121;81210;Dolvavegen 71, 3729 Skien;;314197669,000000000000000;;;0,000000000000000;0,000000000000000;O;Forretningsmessig tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031002.0;4003.0;Skien;40.0;Telemark
16168653;3;ENK;921531508;;Jarle Mosaker;;;;Strømdal Terrasse;JARLE MOSAKER;24.0;;3718.0;Skien;;;;;;Strømdal Terrasse 24;3718;Skien;;99519996.0;;4003;;B;;;0.0;0.0;190766.0;6575436.0;10.0;Østlandet;Telemark;SKIEN;;;40031403.0;Strømdal;;;;;17.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;1190.0;Dyrking av ettårige vekster ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;27A72451AC6BE12B;05.11.2025 03:14:43;11;1;119;1190;1190;Strømdal Terrasse 24, 3718 Skien;Jarle Mosaker;41773661,000000000000000;;;0,000000000000000;0,000000000000000;A;Jordbruk, skogbruk og fiske;;;;;;;;;;;;;;;;;;;0;;40031403.0;4003.0;Skien;40.0;Telemark
16171074;1;BRL;921531842;;Buerhaven Iii Borettslag;;;;JERNBANEGATA;BUERHAVEN III BORETTSLAG;25.0;;3916.0;Porsgrunn;Postboks;44.0;;3901.0;Porsgrunn;Postboks 44;3901;Porsgrunn;;;;4001;pbbl@pbbl.no;A;;;2750.0;1650.0;194608.0;6567676.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010811.0;Porsgrunn sentrum øst;;;;;31.08.2018 00:00:00;6.0;NO;Norway;1.0;Europa;97001.0;Aktiviteter i borettslag og boligsameier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;Borettslag o.l.;Privat sektor;1000-4999;976389387.0;ERNST & YOUNG AS                                                         ;REVI  ;Stortorvet 7                                                             ;155.0;OSLO                                 ;NO   ;6A0F5F5AEF67E789;05.11.2025 03:14:43;97;9;970;9700;97001;Jernbanegata 25, 3916 Porsgrunn;;41223647,000000000000000;2024.0;;0,000000000000000;0,000000000000000;U;Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning;;;;;;;;;;;;;;;;;;;0;;40010811.0;4001.0;Porsgrunn;40.0;Telemark
16176502;1;ENK;921532407;;Notodden Frisørsalong Genet Tesfay Gebrekristos;;;;Storgata;NOTODDEN FRISØRSALONG GENET TESFAY GEBREKRISTOS;24.0;;3674.0;Notodden;;;;;;Storgata 24;3674;Notodden;;96872726.0;;4005;;B;;;0.0;0.0;175674.0;6616290.0;10.0;Østlandet;Telemark;NOTODDEN;;;40050501.0;Sentrum sør;;;;;09.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;96210.0;Frisering og barbering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;AE726CE557DE562F;05.11.2025 03:14:43;96;9;962;9621;96210;Storgata 24, 3674 Notodden;Genet Tesfay Gebrekristos;81089007,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40050501.0;4005.0;Notodden;40.0;Telemark
16177853;1;AS;921533012;;Tofu Holding AS;;;;HELLEBERGVEIEN;TOFU HOLDING AS;6.0;;3960.0;Stathelle;;;;;;Hellebergveien 6;3960;Stathelle;;;;4012;;;;;82.0;16.0;194977.0;6557702.0;10.0;Østlandet;Telemark;BAMBLE;;;40120302.0;Krabberødstrand;;;;;15.09.2018 00:00:00;6.0;NO;Norway;1.0;Europa;70200.0;Bedriftsrådgivning og annen administrativ rådgivning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;A688D82B9D49B1C5;05.11.2025 03:14:43;70;7;702;7020;70200;Hellebergveien 6, 3960 Stathelle;Tomas Fuglset;44203358,000000000000000;2024.0;;0,000000000000000;0,000000000000000;N;Faglig, vitenskapelig og teknisk tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40120302.0;4012.0;Bamble;40.0;Telemark
16166682;9;BEDR;921533950;921468520.0;Ice-Con AS;;;;Mælagata sør;ICE-CON AS;58.0;;3716.0;Skien;;;;;;Mælagata Sør 58;3716;Skien;41631274.0;;;4003;;B;;;0.0;0.0;191676.0;6577146.0;10.0;Østlandet;Telemark;SKIEN;;;40031502.0;Mæla;;;;;20.08.2018 00:00:00;5.0;NO;Norway;1.0;Europa;74110.0;Industri-, produkt- og motedesignvirksomhet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;5DE6C5C5E2A899FA;05.11.2025 03:14:43;74;7;741;7411;74110;Mælagata Sør 58, 3716 Skien;;41766697,000000000000000;;;0,000000000000000;0,000000000000000;N;Faglig, vitenskapelig og teknisk tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031502.0;4003.0;Skien;40.0;Telemark
16245956;1;FLI;921534698;;Telerosa Rosemalerklubb;;;;ESMARKSGATE;TELEROSA ROSEMALERKLUBB;34.0;;3950.0;Brevik;;;;;;Esmarksgate 34;3950;Brevik;35570915.0;99771881.0;;4001;svaolsen@online.no;B;;;0.0;0.0;196093.0;6558599.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010407.0;Sætre nord;;;;;01.06.1975 00:00:00;48.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;0-1;Ideelle organisasjoner;Privat sektor;0-0,9;;;;;;;;798F8652D0207008;05.11.2025 03:14:43;94;9;949;9499;94992;Esmarksgate 34, 3950 Brevik;Svanhild Olsen;41199449,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40010407.0;4001.0;Porsgrunn;40.0;Telemark
16178171;1;ENK;921535228;;Build Big Bluma;;;;Gråtenvegen;BUILD BIG BLUMA;11.0;E;3732.0;Skien;;;;;;Gråtenvegen 11 E;3732;Skien;;99874492.0;;4003;anetarosiak1974@gmail.com;B;;;0.0;0.0;192633.0;6574130.0;10.0;Østlandet;Telemark;SKIEN;;;40030405.0;Klosterfossen;;;;;10.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;43320.0;Snekkerarbeid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;41A6FFC32FE40BF4;05.11.2025 03:14:43;43;4;433;4332;43320;Gråtenvegen 11E, 3732 Skien;Adam Krystian Bluma;41756801,000000000000000;;;0,000000000000000;0,000000000000000;F;Bygge- og anleggsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40030405.0;4003.0;Skien;40.0;Telemark
16178210;9;;921536127;999297838.0;Telemark og Vestfold Skiskytterkrets;;;;RESHJEMVEGEN;TELEMARK OG VESTFOLD SKISKYTTERKRETS;673.0;;3677.0;Notodden;;;;;;Asbjørn Knutsens Gate 32;3681;Notodden;;92047496.0;;4005;arve@gos.as;B;skiskyting.no/krets/telemark-og-vestfold/;;0.0;0.0;167423.0;6616457.0;10.0;Østlandet;Telemark;NOTODDEN;;;40050211.0;Hustveit;;;;;12.10.2018 00:00:00;6.0;NO;Norway;1.0;Europa;93120.0;Aktiviteter i idrettslag og -klubber;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;A0F96B90AA88851D;05.11.2025 03:14:43;93;9;931;9312;93120;Reshjemvegen 673, 3677 Notodden;;549626500,000000000000000;;;0,000000000000000;0,000000000000000;S;Kulturell virksomhet, idrett og fritidsaktiviteter;;;;;;;;;;;;;;;;;;;0;;40050211.0;4005.0;Notodden;40.0;Telemark
