Navn,Org. nr.,Overordnet enhet,Antall ansatte,Dataset,Sektorkode,Sektor,Aktivitet,Forretningsadresse - Kommune,Postadresse - Kommune,Organisasjonsform,NACE 1,NACE 1 - Bransje,NACE 2,NACE 2 - Bransje,NACE 3,NACE 3 - Bransje,Organisasjonsform - Kode,Beliggenhetsadresse - Kommune,Org. nr._str,Employees,In Combined Clean,Is Parent,Parent
Kappahl as avd 358 down town,971971746,947659138.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Porsgrunn,971971746,10.0,True,False,947659138
Cubus stathelle avd 836,986774866,939522719.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Bamble,986774866,10.0,True,False,939522719
Trend sko arkaden AS,872113932,945482184.0,10.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,47.72,Detaljhandel med skotøy og lærvarer,,,,,BEDR,Skien,872113932,10.0,True,False,945482184
Morris down town Porsgrunn avd 6116 down town Porsgrunn,877066312,966715596.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.72,Detaljhandel med skotøy og lærvarer,,,,,BEDR,Porsgrunn,877066312,10.0,True,False,966715596
Apotek 1 gråtenmoen,914039037,983044778.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Skien,914039037,10.0,True,False,983044778
Vitusapotek rjukan,973235826,965336796.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Tinn,973235826,10.0,True,False,965336796
Apotek 1 Seljord,981388356,983044778.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Seljord,981388356,10.0,True,False,983044778
Vitusapotek tuven,985031878,965336796.0,10.0,Underenhet,,,,,Notodden,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Notodden,985031878,10.0,True,False,965336796
Ncg transport as avd Skien,929932005,929339851.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,49.41,Godstransport på vei,,,,,BEDR,Skien,929932005,10.0,True,False,929339851
First camp norsjø,929980689,828430882.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,55.3,Drift av campingplasser,,,,,BEDR,Midt-Telemark,929980689,10.0,True,False,828430882
Kesar AS,922027382,922015961.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Skien,922027382,10.0,True,False,922015961
Sub 7 AS,925272299,925260797.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Skien,925272299,10.0,True,False,925260797
Funky kioskdrift as avd herkules,926732358,899654862.0,10.0,Underenhet,,,,,Bærum,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Skien,926732358,10.0,True,False,899654862
Skue sparebank avd sauland,974085151,837889812.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,64.19,Banker og kredittforetak,,,,,BEDR,Hjartdal,974085151,10.0,True,False,837889812
Nb & partnere as avd Porsgrunn,934625021,922346313.0,10.0,Underenhet,,,,,Bamble,Underenhet til næringsdrivende og offentlig forvaltning,66.22,Forsikringsformidling,,,,,BEDR,Porsgrunn,934625021,10.0,True,False,922346313
Eiendomsmegler krogsveen as avd Skien,972161055,950007613.0,10.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,68.31,Eiendomsmegling og andre formidlingstjenester for eiendom,,,,,BEDR,Skien,972161055,10.0,True,False,950007613
Ernst & young as avd Notodden,973132423,976389387.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,69.201,Revisjon,,,,,BEDR,Notodden,973132423,10.0,True,False,976389387
Saga regnskap og rådgivning as avd Skien,873992972,939725709.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,69.202,Regnskapsføring og bokføring,,,,,BEDR,Skien,873992972,10.0,True,False,939725709
Azets insight as avd grenland - Skien,914567661,983338917.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,69.202,Regnskapsføring og bokføring,,,,,BEDR,Skien,914567661,10.0,True,False,983338917
Sparebank 1 sør-norge forretningspartner as avd Bamble,984309651,990945748.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,69.202,Regnskapsføring og bokføring,,,,,BEDR,Bamble,984309651,10.0,True,False,990945748
Schlumberger Norge as avd m-i epcon,979354304,968360302.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,71.129,Annen teknisk konsulentvirksomhet,,,,,BEDR,Porsgrunn,979354304,10.0,True,False,968360302
Renta as avd Porsgrunn,895463302,984188498.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,77.32,Utleie og leasing av bygge- og anleggsmaskiner og -utstyr,,,,,BEDR,Porsgrunn,895463302,10.0,True,False,984188498
Telemark jordskifterett Skien,974730995,926727117.0,10.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,84.23,Aktiviteter i rettsvesen og kriminalomsorg,,,,,BEDR,Skien,974730995,10.0,True,False,926727117
Nav Vestfold og Telemark ytre strandvei 3 Kragerø,994477706,974241730.0,10.0,Underenhet,,,,,Kragerø,Underenhet til næringsdrivende og offentlig forvaltning,84.3,Administrasjon av trygdeordninger underlagt offentlig forvaltning,,,,,BEDR,Kragerø,994477706,10.0,True,False,974241730
Læringsverkstedet hørte barnehage AS,930891703,830869182.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,85.1,Førskoleundervisning og drift av barnehager,,,,,BEDR,Midt-Telemark,930891703,10.0,True,False,830869182
Avonova helse as avd Porsgrunn,989572962,884039312.0,10.0,Underenhet,,,,,Larvik,Underenhet til næringsdrivende og offentlig forvaltning,86.992,Forebyggende helsearbeid,,,,,BEDR,Porsgrunn,989572962,10.0,True,False,884039312
Stendi as ot sundjordet,929130014,985194653.0,10.0,Underenhet,,,,,Bærum,Underenhet til næringsdrivende og offentlig forvaltning,87.202,Omsorgstjenester i botilbud for personer med utviklingshemming eller med tilsvarende funksjonsnedsettelse,,,,,BEDR,Porsgrunn,929130014,10.0,True,False,985194653
Stendi as region sør bv hakasteinveien,996095908,985194653.0,10.0,Underenhet,,,,,Bærum,Underenhet til næringsdrivende og offentlig forvaltning,87.991,Tjenester i barneverninstitusjoner,,,,,BEDR,Skien,996095908,10.0,True,False,985194653
Notodden mottakssenter,931171828,876785722.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,87.992,Asylmottakstjenester,,,,,BEDR,Notodden,931171828,10.0,True,False,876785722
Ks-kommunesektorens organisasjon avd Skien,975029638,971032146.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,94.11,Aktiviteter i næringslivs- og arbeidsgiverorganisasjoner,,,,,BEDR,Skien,975029638,10.0,True,False,971032146
Studentsamskipnaden i sørøst-norge bolig og helse bø,982856337,914458811.0,10.0,Underenhet,,,,,Horten,Underenhet til næringsdrivende og offentlig forvaltning,94.992,Aktiviteter i andre medlemsorganisasjoner ellers,,,,,BEDR,Midt-Telemark,982856337,10.0,True,False,914458811
Vianor as avd 40 Vinje,971796847,935429447.0,10.0,Underenhet,,,,,Lillestrøm,Underenhet til næringsdrivende og offentlig forvaltning,95.31,Reparasjon og vedlikehold av motorvogner,,,,,BEDR,Vinje,971796847,10.0,True,False,935429447
Tango down town,972144215,981240987.0,10.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,96.21,Frisering og barbering,,,,,BEDR,Porsgrunn,972144215,10.0,True,False,981240987
Norsk landbruksrådgiving sa avd bø,928796825,931892126.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,1.61,Tjenester tilknyttet planteproduksjon,,,,,BEDR,Midt-Telemark,928796825,9.0,True,False,931892126
Rare earths Norway as avd ulefoss,827739502,918662049.0,9.0,Underenhet,,,,,Molde,Underenhet til næringsdrivende og offentlig forvaltning,8.99,Annen bryting og utvinning ikke nevnt annet sted,,,,,BEDR,Nome,827739502,9.0,True,False,918662049
Lindum as avd clairs Skien,920011268,979618840.0,9.0,Underenhet,,,,,Drammen,Underenhet til næringsdrivende og offentlig forvaltning,20.59,Produksjon av andre kjemiske produkter ikke nevnt annet sted,,,,,BEDR,Skien,920011268,9.0,True,False,979618840
Varme & bad as avd fjord vvs,914552206,991603344.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.22,VVS-arbeid,,,,,BEDR,Bamble,914552206,9.0,True,False,991603344
Nsu nordic service union as avd telemark/vestfold,926519603,918305521.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.99,Annen spesialisert bygge- og anleggsvirksomhet ikke nevnt annet sted,,,,,BEDR,Skien,926519603,9.0,True,False,918305521
Storcash Norge as kjørbekk storcash,973105884,930258008.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,46.39,Engroshandel med bredt utvalg av nærings- og nytelsesmidler,,,,,BEDR,Skien,973105884,9.0,True,False,930258008
Svenheim møbelindustri AS,971777303,950740213.0,9.0,Underenhet,,,,,Tønsberg,Underenhet til næringsdrivende og offentlig forvaltning,46.47,"Engroshandel med husholdnings-, kontor- og butikkmøbler, gulvtepper og belysningsutstyr",,,,,BEDR,Skien,971777303,9.0,True,False,950740213
Hydroscand as avd Porsgrunn,979657978,915322506.0,9.0,Underenhet,,,,,Lillestrøm,Underenhet til næringsdrivende og offentlig forvaltning,46.64,Engroshandel med maskiner og utstyr ellers,,,,,BEDR,Porsgrunn,979657978,9.0,True,False,915322506
Coop sørøst sa avd 1213 coop prix åfoss,973142348,947456415.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Skien,973142348,9.0,True,False,947456415
Nille Notodden,973121979,918468919.0,9.0,Underenhet,,,,,Nordre follo,Underenhet til næringsdrivende og offentlig forvaltning,47.12,Detaljhandel med bredt vareutvalg ellers,,,,,BEDR,Notodden,973121979,9.0,True,False,918468919
Vinmonopolet as butikk Notodden,973106953,817209882.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.25,Detaljhandel med drikkevarer,,,,,BEDR,Notodden,973106953,9.0,True,False,817209882
Vinmonopolet as butikk bø,981705203,817209882.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.25,Detaljhandel med drikkevarer,,,,,BEDR,Midt-Telemark,981705203,9.0,True,False,817209882
Vinmonopolet as butikk stathelle,984584458,817209882.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.25,Detaljhandel med drikkevarer,,,,,BEDR,Bamble,984584458,9.0,True,False,817209882
Princess avd 409 Porsgrunn,972150045,912567508.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.51,Detaljhandel med tekstiler og utstyrsvarer,,,,,BEDR,Porsgrunn,972150045,9.0,True,False,912567508
Kid interiør as 35 avd brotorvet,986853928,958467095.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.51,Detaljhandel med tekstiler og utstyrsvarer,,,,,BEDR,Bamble,986853928,9.0,True,False,958467095
Byggmax langrønningen,930778400,989986147.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.52,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,BEDR,Bamble,930778400,9.0,True,False,989986147
Løvenskiold handel as avd 287 maxbo Notodden,973093827,980079872.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.52,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,BEDR,Notodden,973093827,9.0,True,False,980079872
Løvenskiold handel as avd 326 maxbo rjukan,991820957,980079872.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.52,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,BEDR,Tinn,991820957,9.0,True,False,980079872
Jysk Notodden avd 605,928527247,947477129.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.551,"Detaljhandel med møbler, gjelder også madrasser",,,,,BEDR,Notodden,928527247,9.0,True,False,947477129
"Norli ringo alti brotorvet, stathelle",971996900,913820509.0,9.0,Underenhet,,,,,Bamble,Underenhet til næringsdrivende og offentlig forvaltning,47.61,Detaljhandel med bøker,,,,,BEDR,Bamble,971996900,9.0,True,False,913820509
Lindex as avd Skien,873109912,819282102.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Skien,873109912,9.0,True,False,819282102
Match bø avd 297,917218919,957560199.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Midt-Telemark,917218919,9.0,True,False,957560199
Change of scandinavia down town Porsgrunn,929001699,989676547.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Porsgrunn,929001699,9.0,True,False,989676547
Vic herkules avd 044,991617345,957560199.0,9.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Skien,991617345,9.0,True,False,957560199
Trend sko klosteross,974820706,945482184.0,9.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,47.72,Detaljhandel med skotøy og lærvarer,,,,,BEDR,Skien,974820706,9.0,True,False,945482184
Apotek 1 gs,915692486,983044778.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Skien,915692486,9.0,True,False,983044778
Vitusapotek skippergata,924541725,965336796.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Porsgrunn,924541725,9.0,True,False,965336796
Vitusapotek heistad,997890957,965336796.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Porsgrunn,997890957,9.0,True,False,965336796
Mester grønn as avd 04 down town,873059842,933944522.0,9.0,Underenhet,,,,,Lier,Underenhet til næringsdrivende og offentlig forvaltning,47.761,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",,,,,BEDR,Porsgrunn,873059842,9.0,True,False,933944522
Mester grønn as avd 01 herkules,973059815,933944522.0,9.0,Underenhet,,,,,Lier,Underenhet til næringsdrivende og offentlig forvaltning,47.761,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",,,,,BEDR,Skien,973059815,9.0,True,False,933944522
Bil-service as avd handel Notodden,932365839,975933601.0,9.0,Underenhet,,,,,Sandefjord,Underenhet til næringsdrivende og offentlig forvaltning,47.81,Detaljhandel med motorvogner,,,,,BEDR,Notodden,932365839,9.0,True,False,975933601
Vianor as avd Notodden,971796561,935429447.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.82,Detaljhandel med deler og utstyr til motorvogner,,,,,BEDR,Notodden,971796561,9.0,True,False,935429447
Bestdrive Norway as avd Skien 5628,974292912,966242825.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.82,Detaljhandel med deler og utstyr til motorvogner,,,,,BEDR,Skien,974292912,9.0,True,False,966242825
Bilxtra Skien,987041080,887813752.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.82,Detaljhandel med deler og utstyr til motorvogner,,,,,BEDR,Skien,987041080,9.0,True,False,887813752
Kremen arkaden,821546362,917471517.0,9.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Skien,821546362,9.0,True,False,917471517
Funky kioskdrift as avd down town senter,914160243,899654862.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Porsgrunn,914160243,9.0,True,False,899654862
Upheads as avd Porsgrunn,998259347,980893936.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,62.2,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,BEDR,Porsgrunn,998259347,9.0,True,False,980893936
Handelsbanken avd Skien,987126760,971171324.0,9.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,64.19,Banker og kredittforetak,,,,,BEDR,Skien,987126760,9.0,True,False,971171324
Ernst & young as avd bø i Telemark,973076752,976389387.0,9.0,Underenhet,,,,,Midt-Telemark,Underenhet til næringsdrivende og offentlig forvaltning,69.201,Revisjon,,,,,BEDR,Midt-Telemark,973076752,9.0,True,False,976389387
Malthe winje automasjon as avd Skien,872641092,868857072.0,9.0,Underenhet,,,,,Nordre follo,Underenhet til næringsdrivende og offentlig forvaltning,71.129,Annen teknisk konsulentvirksomhet,,,,,BEDR,Skien,872641092,9.0,True,False,868857072
Mattilsynet lokasjon Seljord,976825071,985399077.0,9.0,Underenhet,,,,,Ringsaker,Underenhet til næringsdrivende og offentlig forvaltning,71.2,Teknisk prøving og analyse,,,,,BEDR,Seljord,976825071,9.0,True,False,985399077
Anicura dyreklinikken Telemark,982205441,911627604.0,9.0,Underenhet,,,,,Midt-Telemark,Underenhet til næringsdrivende og offentlig forvaltning,75.0,Veterinærtjenester,,,,,BEDR,Midt-Telemark,982205441,9.0,True,False,911627604
Coor cleaning catering and property avd adminiet Porsgrunn,899173562,912523918.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,82.1,Kontortjenester,,,,,BEDR,Porsgrunn,899173562,9.0,True,False,912523918
Nav Tinn,991381864,974241730.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,84.3,Administrasjon av trygdeordninger underlagt offentlig forvaltning,,,,,BEDR,Tinn,991381864,9.0,True,False,974241730
Colosseum tannlege Skien,997910257,977102278.0,9.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,86.23,Tannlegetjenester,,,,,BEDR,Skien,997910257,9.0,True,False,977102278
Bedriftshelsen herøya,916708556,944357866.0,9.0,Underenhet,,,,,Larvik,Underenhet til næringsdrivende og offentlig forvaltning,86.992,Forebyggende helsearbeid,,,,,BEDR,Porsgrunn,916708556,9.0,True,False,944357866
Evangeliesenteret lar-nedtrapping brubakken,981301692,951675318.0,9.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,87.201,Omsorgstjenester i botilbud for personer med psykiske helseproblemer og/eller rusmiddelproblemer,,,,,BEDR,Drangedal,981301692,9.0,True,False,951675318
Blå kors barnas stasjon Skien,930624985,962323855.0,9.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,88.994,Velferdstjenester til sårbare grupper,,,,,BEDR,Skien,930624985,9.0,True,False,962323855
