Organisasjonsnummer,Navn,Antall_ansatte
919029358,Bygdesnikkaren Notodden,0
919213035,Treungen hytta AS,0
919312262,Kronborg service,0
919327200,Tømrer espen karlsen,0
919418753,Kiste eiendom AS,0
919510722,Powell AS,0
919587091,Viktoria hus AS,0
919665335,Telemark eiendomsservice AS,0
919719788,Håndverkringen AS,0
919754745,Storm-bygg AS,0
919760028,Thomas bakaas,0
919765623,Tuven næringseiendom AS,0
919975733,Mesto byggservice AS,0
919980206,Tømrer per kristian asdal,0
920239390,Stølan eiendom AS,0
920246621,Håvard rekvik,0
920251412,Fossheim bygg jonas fossheim gulliksen,0
920279643,Åby bygg og bo,0
920313132,Tømrer håvard lien AS,0
920327818,Vaa tradisjonshus AS,0
920346456,Skoftedalen byggtjenester,0
920381197,Haugland bygg AS,0
920394558,Amax bygg AS,0
920424600,Telering bygg og boligservice AS,0
920428037,Tollskogvegen utbygging AS,0
920485294,Rydland AS,0
920504663,Byggmester arild høgseth AS,0
920541186,Byggmester andresen AS,0
920608728,Tømrermester andreas risøy AS,0
920656498,Lukas bygg lukasz gattner,0
920709508,Esborg per tømrer,0
920760376,Byggmester anders bakken AS,0
920874002,A' calla AS,0
920959725,Staurheim stokk og sag,0
921045352,Steponas bygg steponas degutis,0
921072805,Sv utvikling AS,0
921192207,Hovinbøle bygg & maskin AS,0
921328745,Kvalvåg byggtjenester,0
921347057,Tømrer håkon marthinsen,0
921528507,Øystein solli,0
921548990,Fredøy AS,0
921561113,Soterud bygg,0
921561830,"Ar bygg, verbickas",0
921647549,Magnus a. skjelbred,0
921683642,Jt bygg AS,0
921761295,Steger tradisjonsbygg og friluftsveiledning,0
921774974,Agenda utvikling AS,0
921835922,Yota AS,0
921900619,Westhassel bygg & skog mathias haaversen-westhassel,0
921975198,Nipe invest AS,0
922077975,Byggmester h&h AS,0
922083266,Itv entreprenør AS,0
922265658,Heistad helsehus AS,0
922401020,Tp holding AS,0
922435677,Tømrerfirma fjellhøy AS,0
922607656,Farsjø AS,0
922707014,V ryen AS,0
922720800,Bygg og vedlikehald AS,0
922730687,Tømrar bård audun aarbakk,0
922739080,Trond ringhus,0
922748985,Erlend hegna,0
922801134,Byggefirma poutsma,0
922838518,Skiens byggeservice darius lesinskas,0
922846359,Sørlands bygg AS,0
922866945,Th tømmerhus AS,0
922947147,Mr blikk og bygg AS,0
922947767,Tømrer tommy sørby,0
923026967,Kent gjøran johnsen,0
923167617,Qbygg1 czajewski,0
923384669,Km bygg kurt myrholt,0
923541810,Tarjei jomafjell,0
923564438,Czarnota byggverk,0
923566678,Lia byggtjenester,0
923605452,Felehovet utvikling AS,0
923790594,Jvz kvalitet AS,0
923801111,Skagerak-entreprise eiendom as konkursbo,0
923958118,Clausen bygg,0
924272260,Dg byggrenovering AS,0
924293314,Con-form eiendom AS,0
924458216,Byggmester ellingsen AS,0
924483547,Homme håndverkstjenester,0
924516453,Bjørn inge johansen,0
924548339,Christian pallesen bygg AS,0
924617454,Daniel pedersen bygg,0
924636637,T-tr AS,0
924753358,Tømrer bendik dagsrud,0
925002178,Porsgrunn byggservice lunde,0
925045098,Signaturen eiendom AS,0
925056138,Byggverket AS,0
925086681,Tømrer magnar moland,0
925188107,"Grønn glede, kjeldsen",0
925315281,Kleiv bygg,0
925315931,Tømrer robin nordli,0
925339830,Tømrer roger kleiv,0
925364851,Nordli bygg v/ole løken nordli,0
925400572,Unifag AS,0
925437190,Mogila bygg service,0
925554294,Team x AS,0
925564214,Limi bakken hus og tre,0
925590789,Lando bygg AS,0
925604194,Tømrer skarpodde,0
925638420,Bm lindefjeld AS,0
925746975,Tømrer halvor l. gurholt AS,0
925918458,Nyheim entreprenør,0
925924598,Notodden byggentreprenør AS,0
926016954,Telemarksvindu AS,0
926019597,Hytter AS,0
926031287,Lkjbolig AS,0
926055054,Bjørnfeld bygg AS,0
926159755,Warholm bygg,0
926317326,Aasen service,0
926351451,Tømrer edvardsen AS,0
926364529,Ltt property AS,0
926366335,T. karlsen bygg,0
926370480,Skirvedalen fjellservice AS,0
926375539,Af kverndalen ans,0
926393529,Br. nilsen byggmesterfirma AS,0
926401823,Cav AS,0
926448250,Byggmester.hagen AS,0
926484826,Byggmester morten moland,0
926590650,Sg bygg AS,0
926610422,Lars k bygg AS,0
926693352,Eivind heggtveit,0
926747797,Terje holte,0
926755072,Talmo bygg AS,0
926785680,Jacobsen bygg,0
926790749,Haugen-bygg AS,0
926800868,Tømrer erlend hegna AS,0
926856626,Støa tømrerservice,0
926871331,Tømrer theodor hansen,0
926954660,Tømrer kristoffer ring tveten,0
926962515,Mesterbygg grenland AS,0
927077957,Olsen bygg og innredning,0
927088169,Alti tak og fasade AS,0
927108194,Tømrer william christensen AS,0
927247089,Aksvik bygg AS,0
927254476,Langerød byggservice,0
927299542,Roger straume snekker tjenester,0
927300079,Håkon fjågesund tradisjonshandverk AS,0
927328550,Guriskogen utvikling AS,0
927352699,Stensrud bygg og taksering AS,0
927385686,Bygningsmann AS,0
927388413,St bygg og rehabilitering AS,0
927458683,Fm entreprenør AS,0
927611791,Seltor bolig rykkinn AS,0
927614316,Ksh bygg AS,0
927615223,"Gode byggeløsninger, lokutijevski",0
927720884,Tømrer øystein bjålid sørland,0
927869160,Hegna byggservice,0
927948486,Srb AS,0
928043266,Bygningshandverkar v/juan carrillo,0
928083195,Mjølner bolig AS,0
928136930,Pg bygg og eiendom AS,0
928516172,Tømrer kristian hartveit,0
928520382,Langåsdalen,0
928523500,Sterk gruppen AS,0
928572331,Miho AS,0
928584380,Konsept bolig AS,0
928598543,Tømrer steffen sørlie AS,0
928633187,Geir john AS,0
928640752,Est byggmester as konkursbo,0
928653331,Telemark byggdrift AS,0
928674444,Tømrer marius skyer,0
928792846,Aase trearbeid AS,0
928821196,Tømrar bendik momrak,0
928832546,Cosmin bygg AS,0
928869911,Holte bygg og betong,0
929014464,Tømreren rezaie,0
929030559,Broma AS,0
929045459,J-j bygg AS,0
929063805,Isaksen byggservice AS,0
929147448,Kristensen entreprenør,0
929166191,S hansen,0
929179455,Øverdal AS,0
929260775,"Bygg og industri service, ceponis",0
929267648,Vika entreprenør AS,0
929373723,Daniel rogn,0
929410165,"M bygg, spiridovicius",0
929460138,Sommerfryd byggtjenester,0
929483618,Andersen bygg morten andersen,0
929556585,Bygg faktum øst AS,0
929613198,Tømrar ånund berge,0
929684621,Kristiansen multiservice,0
929762630,Wojtas snekker service,0
929861205,Telemarks bygg as tvangsavviklingsbo,0
929879333,Notbygg AS,0
929977955,Johnny wedde,0
930007277,Røsæg flisespikkeri,0
930094226,Ja-bygg og bad AS,0
930100331,Jonskaas byggservice AS,0
930145246,Lønnegraff AS,0
930197505,Havbris bygg og vedlikehold AS,0
930240869,Tømrar kåre hagen,0
930267260,Tømrer/gartner bjørn dagsrud,0
930295752,Bjørn andreas olsen - blank fasade,0
930488259,Ho bernard tømrerfirma,0
930605964,Pedersen totalbygg,0
930632252,Wolckmar bygg AS,0
930693197,Dansken AS,0
930743216,Tømrer atle snersrud AS,0
930753300,Vihe holding AS,0
930786330,Salazar rivero flipp,0
930813842,Joar strand,0
930854476,Tømrer a. hoste,0
930864668,Soly service AS,0
930869716,Kjell e hove,0
930878987,Vegard bjørkkjær,0
930895938,Snekker marian jozef wojtyto,0
930984914,Telemark snekker tjenester AS,0
930998400,Te eiendomservice AS,0
931026186,Langøy bygg AS,0
931046284,Andreas lund bygg og utleieservice,0
931064037,Lasse juklerød,0
931161415,Vegheim bygg AS,0
931182870,M33 andersen AS,0
931183761,Magnus waasjø,0
931192566,J-o holding AS,0
931234803,Hogstad bygg & betong,0
931244922,Luc bygg,0
931376675,Amax holding AS,0
931404164,Jens m ellingsvik,0
931420526,Bygg & renhold bedniakov,0
931446762,Tømrer vetle sollid,0
931509136,Kaynarpinar,0
931537679,Sd hus AS,0
931537725,Tve finans AS,0
931700367,Jørn heggekroken,0
931959522,Tømrar olav Vinje,0
931974343,Aasland service,0
932033992,Skreosen solutions,0
932091895,Batty bygg,0
932101327,Joto bygg&tømrermester AS,0
932127334,Svensdalen,0
932183528,Aate bygg as konkursbo,0
932289946,Amax bygg ny AS,0
932297825,Stieli AS,0
932298589,Bojanowski snekkerservice AS,0
932324296,Tveiten bygg,0
932346044,Pj bygg AS,0
932441586,Hel ved bolig as konkursbo,0
932544296,Ag sverrisson,0
932583070,Kleppe bolig as konkursbo,0
932681536,E. furuvik,0
932723328,Lysdahl laft & restaurering,0
932967464,Solholmen 4me AS,0
932969696,Sand byggtjenester AS,0
933002152,Sboa AS,0
933010716,Tømrer andreas sønderland,0
933022765,Momrak holding AS,0
933027619,Lando group AS,0
933029611,Frøya bygg&eiendom AS,0
933085996,Nordisk tømmerbygg AS,0
933086461,Byggmester brede w. nørstebø AS,0
933113485,Tømrersvenn bjørn erik heian,0
933195805,Wad drift & montasje,0
933207994,Grenland bygg & eiendom service as konkursbo,0
933216144,Bygg Telemark AS,0
933227537,Fjellro holding AS,0
933243745,Vindskivan bygg johan bergkvist,0
933325164,Lertrø bygg service,0
933333442,Myrvang montasje & bygg,0
933359131,Løvig bygg,0
933368572,Rtb AS,0
933375730,Kjeld stub-jakobsen,0
933384101,Nordskog og rød multiservice AS,0
933398560,Aarden bygg,0
933406962,Strømbygg AS,0
933414515,Maxmaling AS,0
933469921,Asf bygg service figlon,0
933471152,Trønder'n AS,0
933473309,Fst (filip spade tjenester),0
933521923,Nilsen bygg og bolig,0
933526674,Dmk bygg & eiendom AS,0
933564355,Nieuwenhuize bygg og vedlikehold,0
933617556,Bernt solvoll,0
933631656,Klevengen bygg,0
933681645,Mathisens bygg-og konsulenttjenester,0
933732843,E. bjørge service,0
933733904,Ms bygg spiridovicius,0
933749347,Tømrer jan kristiansen,0
933757404,Tømrer bjørnar baann,0
933772519,Byggfirma niels solbjørg,0
933779688,Bekkevold bygg & vedlikehold,0
933898369,Eilefsen husky,0
933987337,Grøstad bygg,0
934043480,Byggmester john gulliksen,0
934060598,Klart det kan AS,0
934074009,Østnes as konkursbo,0
934134796,Viktoria hus as konkursbo,0
934146468,Ditlefsen bygg,0
934187539,Sondre tveito,0
934241312,Monteris AS,0
934263189,Wike vedlikehold,0
934308824,Bre bygg AS,0
934318676,Aamot bygg & betong,0
934327012,Total-entreprenøren AS,0
934406052,Nta holding AS,0
934414934,Rekis bygg,0
934492226,Lando bygg as konkursbo,0
934528603,Espeland tjenester,0
934672453,A' calla as konkursbo,0
934755901,Stream entreprenør as konkursbo,0
934875397,Pettersen bygg og drift,0
934892410,Halvorsen bygg & innredning as konkursbo,0
934927788,Nordgarden laft & restaurering,0
934956516,Rimvydas savinas,0
934991958,Levang bygg AS,0
935055695,Tømrer skarpodde,0
935095875,Bygjordet bygg AS,0
935204879,Solid multibygg AS,0
935254752,Byggdrift AS,0
935294215,Chris evert byggtjenester AS,0
935323274,T.m solberg,0
935400651,Stian eikenes konkursbo,0
935405564,Profil bygg as konkursbo,0
935471206,Ing knud ihlen,0
935480965,Tt byggservice as tvangsavviklingsbo,0
935523214,Pors entreprenør as konkursbo,0
935552036,Per esborg konkursbo,0
935608376,Am takfornying fred arvid magnussen,0
935618487,Torgeir lid byggland,0
935640717,M33 andersen as tvangsavviklingsbo,0
935643325,Kvålseth bygg og restaurering,0
935719275,Vegheim & strøm eiendom AS,0
935721172,H bygg og vedlikehold AS,0
935744644,Ja-bygg og bad as tvangsavviklingsbo,0
935820294,Ms tradisjon AS,0
935841380,Vågsland bygg & maskin,0
935844118,Fagiri bygg & hage,0
935868394,Øst tre bygg AS,0
935868556,Glenn halvorsen,0
935952514,Valen bygg Telemark,0
935952638,Elkan tømrerservice,0
935971357,Bjørndal service,0
935976006,Malmström-arneberg tjenester,0
936028721,Drangedal hus og hyttebygg AS,0
936033318,Kongsvold eiendom AS,0
936064779,Tinn bygdeservice AS,0
936111254,Tømrer fuglset,0
936198074,Håndtverker h eiendom AS,0
936224571,Stoa,0
936239323,Sboa as konkursbo,0
936262252,Samson tekilebrhan bayane -byggservice,0
936266703,Tømrer michal pedzich,0
936380948,Dockys service,0
936403565,Evensen bygg og vedlikehold,0
936526896,Grenland bygg service figlon,0
947192701,Kiil AS,0
954057577,Aage h ahlgren,0
954384160,Tes eiendom AS,0
955582101,Byggmester trond reiersdal,0
955638662,K l bygg kåre sten løyland,0
957570887,Gunvald lauvstad,0
960694236,Birger arthur søyland,0
961124565,Byggmester finseth AS,0
961335833,Brødrene faane AS,0
961891949,Slettes byggservice,0
963838409,Byggmester ole martin liane AS,0
963977115,Solli eiendom AS,0
964042454,Byggmester vestland og sønner AS,0
964269084,Hyni bygg AS,0
964523592,Egil bøe byggfirma AS,0
965082026,Arne bjørnfeld,0
966291648,Grubbe bygg jon kristian grubbe,0
967229393,Brødrene thorsen AS,0
967417181,Byggmester hermann haukås AS,0
969470993,Halvor a hegna,0
969564912,Sønderland olav o,0
969963728,Lars halvor røsvik,0
969963841,Mustad per g byggmester,0
970043349,Jon lilleland,0
970043950,Nilsen bygg,0
970043969,Slaathaug bygg,0
970045295,Torstein vaag,0
970046666,Abrahamsen tore,0
970048383,Berget johannes,0
970176101,Vaa aanund,0
970240845,Flatland torkjell j,0
970247920,Tjønnåsdalen ole johannes,0
970248056,Kåre sollid,0
970273689,Straume oskar,0
970284389,Olav k flatland,0
970295496,Carl erik winther larsen,0
970313893,Odd rune matre,0
970324518,Thorstensen tor,0
970358749,Gjermund drivarbekk,0
970358870,Hagen dag inge,0
970384243,Arne sanda bygg,0
970389253,Byggmester bård kristiansen,0
970437339,Hans petter johansen,0
970438602,Røssum trond,0
970438688,Særsland olaf k,0
970438955,Midtgarden villmarksbygg,0
970439420,Olav årmot,0
970439684,Gjerjordet hans ole,0
970439781,Haukås dagfinn,0
970440054,Rolf hegge,0
970483098,Gard almerud,0
970976663,Hans m storvik byggmester,0
971009624,Geir olav meisen,0
971009896,Terje nybu,0
971084510,Kenneth bjørkholt byggmester,0
971158298,Bråstøyl reidar,0
971184140,Sannes tormod,0
971585560,Grenland byggservice inge solgaard,0
972410799,Hr takst halvard røv,0
974346788,Arne ingvar moen,0
975825485,Byggmester og takstmann birger heimdal,0
976104447,Hans øyvind austjord,0
976615913,Hauge byggservice geir andreas hauge,0
976694074,Øyvind sætre,0
977040469,Kivle AS,0
977346703,Byggefirma tollnes,0
977555213,Snekkermester t baksaas,0
979156324,Jørn berget,0
979480504,Norbras AS,0
979486529,Løndal laftebygg,0
979580738,Byggmester gisle sølland,0
979725205,Øyen bil inge øyen,0
979779232,Norsk treelement AS,0
979803982,Bjarne mandt,0
979840799,Grenland entrepenør v/øyvind ness,0
979870000,Byggmester bent olav søli AS,0
979896573,Knut kleiv AS,0
979920180,Hellstrand finn åge,0
980224473,Telemarkhus utvikling AS,0
980396851,Tømrermester skreosen AS,0
980449602,Olav t strand,0
980616312,Telemark takst og eiendom AS,0
980818454,Terje fillingsnes,0
981453263,Arne slåkvik,0
981572459,Tømrer rune øygarden,0
981868706,Hm restaurering og laft hans marumsrud,0
982335809,Sondre eie,0
983077773,Oskar dahl,0
983865445,Sandviks bygdeservice v/sondre sandvik,0
984061579,Midtbø bygg AS,0
984092466,Fredriksen bygg & boligservice AS,0
984345208,Levi olsen,0
984378068,Tømrermester frank jørgensen,0
984469349,Svalastog bygg AS,0
984562721,Kittelsen bygg,0
984699107,Bø byggservice AS,0
984944780,Knut auran,0
985028893,Håvard vågen,0
985677522,Tommy andersen,0
985830088,H.e.h bygg og eiendom AS,0
985897816,Anderson bygg,0
986052526,Jan barstad,0
986129138,Trond hove,0
986391649,Hans petter musum,0
986426094,Vidar olav sudgarden,0
986642951,Tømrer jan stian kleiv,0
986848002,Investa utvikling AS,0
987123265,Kf bygg og utleige AS,0
987210915,John lundsett,0
987216174,Sa-bygg AS,0
987493984,Boss-malerservice strbac,0
987775521,Tømrer tor arne kviler,0
988149411,Bauge entreprenør AS,0
988241776,Eggerud gard,0
988247499,Sigve skarpeteig,0
988248762,Tor olav skoftedalen,0
988409677,Olav valhovd,0
988479276,Morten hamre,0
989084348,Troli AS,0
989203525,Angre invest AS,0
989278487,Tinnbygg eiendom AS,0
989399527,Tømrar trygve lia,0
989420909,Halvor mosebø,0
989608630,Sigbjørn teigland hansen,0
989677438,Edvin tveiti,0
989694464,Tømrar svein aasmund aase,0
989716239,Byggmester arnfin ramsåsen AS,0
989776193,Ragnar bakken,0
989824600,Gs bygg og takst AS,0
989865870,Grenland multifix ans,0
989945580,Hans henry westgård,0
990092524,Haugen bygg AS,0
990518599,Jan ole odden,0
990529035,Henning hodnemyr,0
990689318,Skjæveland & vatne holding AS,0
990742871,Lars madsen,0
990819025,Tømrer jostein egeberg,0
990889953,Flugonfjell AS,0
991069003,Nordskog multibygg AS,0
991133259,Ole kristian bergve,0
991292403,Arnulf rugtvedt,0
991324046,Tømrer per walle,0
991403809,Byggmester kjell ove gare AS,0
991415424,Byggmester pål j. berg AS,0
991426582,Inge løkka,0
991663878,Jtm bygg v/jan myhre,0
991780939,Nilsenbygg eiendom AS,0
991808612,Tømrer stian eikenes,0
991978844,New house ans,0
992193778,Tømrer per stenersen,0
992250771,Espen aas,0
992259361,Tømrer jon tveten,0
992343354,Einar måhr byggeteknik,0
992343486,Leszek wiszowaty,0
992384999,Tømrer øystein kleiv,0
992470577,Mikkel sigfred andreassen,0
992560401,Brb bygg AS,0
992835494,Byggmester jan eskeland AS,0
992849339,Tinnoset bygg og laft AS,0
993398330,Seltor gruppen AS,0
993559792,Tømrer per christian råmundsen,0
993564095,Terje stavåsen,0
993864749,Escendo AS,0
994063529,Rauland laft AS,0
994267329,Kragerø flis og mur AS,0
994339176,Gjermund gaastjønn,0
994486179,Tbc AS,0
994612557,Flåta gård thor olav holte,0
994676849,Sondre t bondal,0
994807072,"Bl bygg, tømrer bent-olav lillevold",0
994948083,Per jakob kvisla,0
995186314,Bygg morten olsen,0
995263076,Mofossbakke bygg service,0
995283387,Tømrer max gill AS,0
995320673,Geir fæhn betten,0
995442205,Tømrer gunvald greivstad,0
995534762,Didrik haugland,0
995798689,Arunas naktinis,0
995846136,Byggmester stig rugtveit,0
995962837,Vrådal ferieleiligheter AS,0
995997797,Thokon AS,0
996329909,Edvin henriksen bygg,0
996445453,Bygg og tømrermester jan helge larsen,0
996508005,Gh tak & fasade da,0
996633594,Tømrer runar kleiv,0
996709671,Joao paulo c rodrigues,0
996714632,Per augon sauar AS,0
996802779,Tømrer andré bergrem,0
996805964,Precamp AS,0
996864421,Martin hamre,0
996936856,Bygg og eiendomsdrift AS,0
996969002,Bekkhus eiendom AS,0
997143639,Byggfirma stensrud AS,0
997379349,Tele taket alvydas mitkus,0
997441311,Edland invest,0
997503961,Sørensen bygg,0
997801415,Steinar libjå,0
997823729,Aakvik bygg og eiendom AS,0
997858182,Forestal bygg AS,0
997898583,Jk hus AS,0
997902092,Tømreren Skien AS,0
997913450,Romtveit fjellgard,0
997971019,Urbonas mindaugas,0
997991672,Totalbygg Telemark AS,0
998148057,Aate bygg AS,0
998177812,Tømrer magne nilsen AS,0
998254507,Friherre AS,0
998297036,Carl erik winther larsen AS,0
998333881,Elko laft AS,0
998532930,Byggmester stig thunes,0
998577187,Sigbjørn lindgren,0
998604591,Bjørn helge johansen,0
998716969,Laskemoen eiendom AS,0
998765943,Vikan oppussing zbigniew chochorowski,0
999017924,Tømrer clemmet knutsen,0
