Organisasjonsnummer,Navn,Antall_ansatte
930150975,Asset 41 AS,0
930150932,Langgata 87 AS,0
930503495,Snurråsen 61,0
930502944,Hjartdal Gammelteknisk Forening,0
930501379,Støren Høvik AS,0
930498998,Herman Baggers Gate 14 AS,0
930498483,Astrid Austjore,0
930497185,Hellinge AS,0
930496898,Fresteinsberja Vel,0
930494739,VRA AS,0
930051284,Sivertsen Beauty,0
930047686,Habakken AS,0
930045853,Nedre Hollavegen Veglag,0
930513709,Sameiet Langesundveien 109,0
930513555,Tømrer/Gartner Bjørn Dagsrud,0
930512818,Kobiela Malerservice,0
930509159,Ottar Graasvoll,0
930505153,Sameiet Måneliveien 61,0
930073504,Kjørbekkvegen 46 AS,0
930072796,Denkra AS,0
930069434,Pettersen Bygg og Innredning,0
930065978,Mamma og Minsten- Doula Line Halvorsen,0
930059218,BNE Holmstrand Bolig AS,0
930052973,Tinn Sikringsradiolag,0
930052787,Småkasin Trefelling,0
930052620,Favoritt Art Workshop Favoritova,0
930103942,Little Earthquakes Beichmann,0
930103632,Aasen Gård,0
930100145,Marte Rygh Pedersen,0
930091677,Øystein Bergland,0
930085154,Malene Nilsen,0
930077704,Foreningen Infusme,0
930075388,Hausnes Hytteforening,0
930073946,Olav Kasland AS,0
930039241,Bø og Sauherad Røde Kors,0
930038121,Skotfoss Turn og Idrettsforenings Oldermannslag,0
830036202,Brevik Engineering Bedriftsidrettslag,0
930033642,Sengehesten AS,0
930037001,ISS Serveringspartner AS,0
930031321,Vale Consulting & Co,0
830032932,Kostveit Hytteutleige,0
930028142,Konsulent Skaslien,0
930474495,Bamble Kiropraktor Klinikk DA,0
930045772,Lauvikfjell Jaktlag,0
930044962,Fossheim Vedservice DA,0
930044784,HPP Holding AS,0
930044121,Barmen Invest AS,0
930042730,Marita Sørensen,0
930042277,Arne Bjørn Øygarden Holding AS,0
930040231,Akerhaugen Transport AS,0
930483680,Magnar Bjålid,0
930488569,Huken Sameie,0
930485705,Garstad Invest AS,0
930488178,Rønningen Villmarksproduksjon,0
930483451,Skjelbred Utleie AS,0
930480398,Servicemann Austad,0
930479136,Glimmeråsen Borettslag,0
930478806,Lindemansparken Borettslag,0
930493643,Vebjørn Vinjerui,0
930492507,Ho Bernard Tømrerfirma,0
930491535,Omarr Omar,0
930490474,Sæther Sannsynlighet/Konsekvens,0
930481823,Kragerø Resort Båtforening,0
830484302,Tømrar Kåre Hagen,0
930487104,BP Bygg Piotr Barucha,0
930482951,Rui Signe,0
929975138,Strannavegen 343 AS,0
929973674,Arhol AS,0
929973631,MNM Bilspa AS,0
929968301,Vaterlands Gate 8,0
929965965,Fe Utleie AS,0
929965760,Samuelsen Musikk,0
929965604,Enge Design,0
929962133,Olsson Skogservice,0
929998359,Abrahamsen Håndtverksservice,0
929994019,Sypriansen Småbruk,0
929993985,Angelica Omre,0
929987438,Figursamleres Forening,0
929985044,Sameiet Tegdal Veglag,0
929983580,Wojtas Snekker Service,0
929982703,Sundseth Media,0
929977602,Vilde Strøm,0
930018333,Rishovds Kunstkonsulent Tjenester,0
930014982,Advac International AS,0
930011975,Sameiet Herøyavegen 102,0
930010448,Sameiet Smietangen Brygge,0
930007153,Jørgen Johan Stykket - Enkeltmannsforetak,0
930004383,Maho Olsen Service,0
930002852,Olena Sihida Media,0
930001171,Elin Ringhus,0
930032034,CPM Renhold,0
930027812,Viking Investor Ltd,0
930026441,Bertelsen & Garpestad AS,0
930024392,Skolegata 2 Porsgrunn AS,0
930023272,Telemark Catering DA,0
930021261,Schøning Skog,0
930021156,Notbygg AS,0
930020486,Snipetorpgata Borettslag,0
929929276,Holtheia Borettslag,0
929926714,Sameiet Hoppestad og Ås Jordvanningslag,0
929926633,Sameiet Mæla og Århus Jordvanningslag,0
929923413,Sør-Øst Taksering AS,0
929894561,Losje Nr 14 Myrica,0
929921313,Cornelia Meyer Pro,0
929920198,Arrangementskomiteen Rødmyrlia 40,0
929916808,Øyfjell Jeger og Fisk,0
929945328,Peter Johansson,0
929944690,Kristiansen Multiservice,0
929943996,Skien Ridesenter AS,0
929941942,Valo Motorsenter AS,0
929938488,Croft AS,0
929935667,Sana Mottaksdrift AS,0
929932889,Sameiet H63,0
929932765,Sameige Tuddal 1,0
929951867,Greenpossible Production Østlie,0
929950895,Heistad Botaniske Borettslag,0
929949811,TTS With Associates AS,0
929949129,Ing Morten Andersen,0
929948696,Lege Ida Marie Voje Rennesund,0
929947886,Slåtta Anlegg,0
929945689,Linda Myrvold,0
929945638,Lønnebakke 8B AS,0
929959027,Solkysten Utvikling AS,0
929959019,Willa i Hagen,0
929957105,Vest Telemark Bok og Papir AS,0
929957059,Onera Næring AS,0
929956842,Wåsjø Simonsen,0
929955536,Powershop AS,0
929953312,Trygve Løkka Wølner,0
829957272,Hother Bøttgersgate 9-11,0
829906112,Iversen Media,0
829905582,Lønn Forlag Birgitte Wærstad,0
829904772,Erik Lindseth,0
829902702,Moen 16 AS,0
929913299,Uvdal Lodge Boligsameie,0
929910931,Patrycja Jedrzejowska,0
929908392,Bamble Russerevy 2023,0
929892488,Amina Dadaeva,0
929896904,Ar Marine Service AS,0
929896858,Mandt Consulting,0
929896378,EJ Larsen Consulting,0
929896084,Seidenweg AS,0
929895924,Eksos Mester AS,0
929895622,Flatha,0
929895258,Alva's Dog Therapy Kolstø,0
929895053,Kaderia AS,0
929902920,Johansen Bedriftservice,0
929902610,KG 7 Eiendom AS,0
929900677,Malermester Magnus Hauso,0
929899911,Schages Vedlikehold,0
929899490,Schybaj Holding AS,0
929898869,"Jakt, Fiske og Friluftsliv Arve Særsland",0
929898389,Blomhaug Service,0
929897684,Falkumdata Steinar Sjøberg,0
929915720,Mulebugten Bryggesameie,0
929906225,Kaasa Invest II AS,0
929906152,Odinsen Kommunikasjon,0
929905830,Knut Fosse AS,0
929905490,Aleksander Hansen,0
929905105,Cryoklinikken Porsgrunn Pedersen,0
929904435,Skinnarland Tjenester og Foto.,0
929903307,Arne Flatland,0
929862996,R&N Holding AS,0
929862317,Lege Kari Merete Dalen,0
929861213,Telemarks Bygg AS Tvangsavviklingsbo,0
929858603,Mørchs Keeperskole,0
829865742,Sjømannsbyen Velforening,0
829864762,Skotfoss Fritidsklubb,0
929851773,Ingeniør Hvidsten,0
929846931,Dyrdal Anlegg og Industri,0
929869834,Elisabeth Gåra,0
929869303,Meggy's Nails By Magdalena Derendal,0
929867718,Sameiet Bjørndalsjordet,0
929866878,Kulturstasjonen AS,0
929866428,Raubekk Veilag,0
929865618,Froland Grunneigarlag for Jakt,0
929865561,Tømrar Ånund Berge,0
929865227,Sameiet Lietorvet,0
929881478,Eierseksjonssameiet Risingjordet 41,0
929879856,Kristian Ivanov,0
929876466,Campen Eiendom AS,0
929876091,Ariana Keretzis,0
829880032,Grindebakkane Sa,0
929872916,Rydd&Fix - Eilertsen,0
929872177,Biørnehuset AS,0
929870425,LUX Auto Chehab,0
929892437,F4 Invest AS,0
929890434,Porsgrunn Næringspark Holding AS,0
929889096,Nordkvelde Rådgiving,0
929889010,Brandviks Felg & Fix,0
929888596,Askeland Eide Design,0
929888243,Nina Mo Sitt Lille Galleri,0
929886097,Mathilde Ellingsen Coaching,0
929882024,Mikael Wlosinski,0
930550833,Solvold Hr-Rådgivning,0
930550485,Rune Pedersen Lilleklosteret Boligutleie,0
930548863,Portør Pensjonat,0
930547751,Akupunktur og Ernæringsterapi Iren Lundevall,0
930547328,Toma Camps AS,0
830551662,Hågasletta 11 AS,0
930547190,Velferden Vafos,0
930544205,Bugten Marina AS,0
929824377,Queene Elisabeth Kirkenes,0
929821548,Torjus Gravir Klykken Musikk,0
930558214,Gass og Rør Eiendom AS,0
830557342,MEL Porsgrunn 1 AS,0
930557986,MEL Porsgrunn 2 AS,0
930557978,Godstransport Eiendom AS,0
930554138,Musiker Emil Hartveit,0
930552607,Marianne Hellstrand,0
929834348,Folkestadvegen 21 AS,0
829843552,Trond Gausnes Strengetjenester,0
829842432,Rindo AS,0
829834812,Olav Nykos Midtun,0
929831233,Art.By.Karine Nilsen,0
929828941,Bakke - Baneteknikk,0
929827112,Hæhre Assistanse,0
929825896,Klausen Fabrication,0
929846230,Allen Medic,0
929846036,RB Consulting Roger Bjørkelund,0
929845129,Seivall Panorama AS,0
829851342,J O Velure,0
929844432,Øvre Vissevågen Hyttevel,0
929840445,Grenland Rail Holding AS,0
929839285,Erik Pettersen Møbelrestaurering,0
929837908,Skilbrei Fjell og Føring,0
929807243,Basodrol AS,0
929806093,Katrines Kamp for Livet,0
829810492,Karimi Holding AS,0
929801938,Egensajt .No Trustee,0
929801873,Nordheim Maskin V Olav Nordheim,0
929800346,Engell 24/7,0
929797485,Equi Bjørnar Moland,0
929797248,Tmrk - Tom-Erik Lønnerød,0
929817125,Gulset Ungdomsskole Fau,0
829819112,Hundekilen Olsen Music,0
929812980,Seljordslia AS,0
929812050,Terese Hansen,0
929810953,Lande Underholdning,0
929810074,Telegata 8 AS,0
929810007,Albus Eiendom AS,0
929809548,Renhold og Systue Swies,0
930517739,Olav Håvardsrud,0
930517402,Link Logistics AS,0
930517011,Holla Biotech,0
930515973,Sciigo Kompetanse AS,0
830524142,Susanne Herfoss Design,0
830523952,Knut Aasmund Groven Ringhus,0
930513881,Vistad Service,0
929817257,Fyresdal Skog og Ved DA,0
930540285,Steen Johansen Antirust og Bilpleie,0
930536520,Venstøplia Velforening,0
930530255,Torunn B. Dalene,0
930528528,Multiservice Johansen,0
930525715,Venneforening for Stordalen Gardsbruk og Bergstaulen Fou,0
930525634,Varm Energi Ved Steinar Tuft,0
930521493,Egeland Foto,0
930519812,Vinje Inp. Industri og Næringspartiet,0
929764412,Ove Nordbø,0
929763718,Bærøyknausene Brygge AS,0
929762975,Skreddersydde Hjem Interiørdesigner Maiken Oppegaard,0
929760379,Sommerfryd Byggtjenester,0
929760190,Impel AS,0
929755448,Wakandi Holding AS,0
929755375,JF Kjørbek,0
929754794,Eierseksjonssameiet Tverrlivegen 2-8,0
929779754,Kim Tore Sandvik,0
929774906,Monica Silva,0
929774701,Chili Thai AS,0
829781212,Rmdesign Sykkel - Mørby,0
929770846,Tekna Telemark Avdeling,0
929770730,Aleksander Haughom,0
829770962,Nistog,0
929764978,Tjenntun Auto,0
929784154,Norsk Førstehjelps Undervisning AS,0
929783956,Owen Systemutvikling,0
829789892,Natalia Salova Photo,0
829789582,Venninnene 2023,0
829785722,Lars Øen Millett,0
929782976,Hovslager Miriam Bjørnstad,0
929780825,Tømrer Morten Andersen,0
929780035,Webrodent AS,0
929797191,T.G. Grindem,0
929797159,Kaos Trykkeri AS,0
929795415,Skuldalen Gard Forberg,0
929790235,Gilani,0
929787951,Henning Eriksrød Bang,0
929786130,Gamle Bjørntvedtveg 69,0
929785932,Rygh Consulting,0
929785614,Think Ink Gusfre,0
929725522,Jørn Flåtsund Ved og Treprodukter,0
929724313,KH Haugan Dødsbo,0
929723201,Kenneth Johnsen,0
929718666,Bråtelia Eiendom AS,0
929716922,Madalin-Lucian Holtea,0
929716590,Fjellheim Medieproduksjon,0
929716272,"M Bygg, Spiridovicius",0
929713664,J Knutsen Skog & Service,0
929734394,Manet Ohrnberger,0
929731859,Ståle Moen Lid,0
929730976,Service Pro Markitanov,0
929730488,AUR Tattoo Studio Hansen,0
929730305,Gjerden Psykiatri,0
829734532,Rengjørings Byrå Gomez Olivos,0
929727169,Øvre Hollavegen Veglag,0
929725646,Kayak Adventure Norway Wedemeier,0
929745310,Tannlege Alina Kuoppala,0
929742818,Lijoski AS,0
929742532,Kebedom Taxi,0
929741609,Johannessen Konsultering,0
829742292,Norgesdemokratene i Skien,0
929737008,Slettetveit Musikk og Kultur,0
929735609,Faber Argentarius AS,0
929735226,Isaksen Transport Service,0
929754476,Risøy Motor,0
929754034,Oftedal Enk,0
929752775,J Pacheco Ramos,0
929752457,Fotograf Laila Amdahl,0
829750422,Kursholder Hunnestad AS,0
929747747,Porn Vs Love Vestfold og Telemark,0
929747402,Kviteseid Hestelag,0
929746678,Kmk. Eiendom AS,0
929682157,Stiftelsen Fylkesavisen,0
929685245,Uplift,0
929685113,Porsgrunn Aa,0
929683048,Maren's Maren Helene Nilsen-Jacobsen,0
929682858,Grenland Fallskjermfly AS,0
929682769,Rønningen Bedrifter,0
929680510,Tinn Senterparti,0
929678834,Sandvinhagen Borettslag,0
929697197,Anstensen Oppussing og Interiørdesign,0
929697022,Fortuna Borettslag,0
929695615,Daniel Rogn,0
929693183,Egil Måbuholt,0
929690036,Frøland Prosjekt,0
929689488,Vedmannen Oddvar Dalen,0
929688120,Nordrox AS,0
929687078,Isdammen 22 AS,0
929706579,Tranberg World of Words,0
929705785,PT Karoline Skarpodde,0
929705688,Din Kompanjong AS,0
929702581,Utile AS,0
929701763,Hazel Swann,0
929701453,Akupunktør Kristine Finkenhagen,0
929700538,Anettes Mk Johannessen,0
929699947,Abunajem Holding AS,0
929713516,Digimark AS,0
929712684,Steffensen Adventure,0
929712579,Thorup Tours,0
929712536,Clausen Active,0
929712080,JFE Holding AS,0
929711815,Hovet Teach,0
929709705,Erdi Dive AS,0
929706919,Konsulenttjenester Orekåsa,0
929637178,Bruktbilxpress AS,0
929634888,Recovery og Tilfriskning,0
829635992,Haugens Håndverktjenester,0
929632540,Grenland Treningsarena for Barn og Unge,0
929627148,Ludvig Gulliksen,0
929627032,Dhans Drilling AS,0
929624947,Sherzad Hassan Ali Taxi,0
929616626,Espen Aas Tonning,0
929653033,Hammer-Hammer,0
929652797,Henriksveen Fysioterapi,0
929653637,Skretteberg Active,0
929653017,Mini Eden,0
929649427,F1-3 Yr AS,0
929641078,Bjørn Helge Johansen,0
929639642,Chr. H. Blomsgate 17 Borettslag,0
929639286,Fellesskapet i Rødmyrlia 9,0
929661753,Just Living AS,0
829662302,Tak og Stigeservice Lysgård,0
929659341,Betania,0
929654951,Kollenveien 16 AS,0
929654919,Evju Mathage,0
929654579,Hynis Tjenesteyting,0
829654512,Deledugnad AS,0
929651065,Andersen Kontor- og Eiendomstjenester,0
929678125,Per Stavnem Consulting Enk,0
929676629,Li Kvamme,0
929674839,MIT Telemark Frisør Batal,0
829685582,Kirkesund Roklubb,0
929674650,Klubben - Ulefoss,0
929674448,A&E Reite,0
929670655,Sameiet Stutebu Skogsbilvei,0
929664922,Feng Eiendom AS,0
930597953,Irene Hage Lege i Norge,0
830598782,Negusse Yosief Transport,0
930594105,Sameiet Tinderholtveien Veilag,0
930593737,David Kayitana,0
930587524,Fensveien 183 AS,0
930585262,Sameiet Heistad Lagerpark,0
930585017,Ut Døra AS,0
930577960,Truls Gusfre Musikk,0
929580060,Sameiet Viggo Hansteensgate 1B,0
929575156,Christopher Gordon,0
930603651,Guro Thronæs-Sivertsen,0
930603295,CLK Utleieservice AS,0
930602515,TR Thorsen Gulvsliping,0
930601241,Rimelige Boliger AS,0
930600040,Brattefjell-Vindeggen Villrein- og Utmarksutval,0
930599638,Aasheim Consulting AS,0
929596633,Kryjak,0
929593375,Akyol Taxi,0
829591782,Olada Invest AS,0
929588274,ADT AS,0
929588258,Brattefjell Gruppen AS,0
929586441,Erik Yoo Helse,0
929582926,Bataljon 99 (S) Levende Historie,0
929582659,Minnefondet Etter Signe og Arne Aas Sti,0
829620472,Logoped Elisabeth Dahlseng,0
929614038,Grenland Betong og Sanering AS,0
929606868,Viken Fjellgård C/O Halvor Sandbu,0
929606272,Sabrina's Collection C/O Antonia Fjæren,0
929603699,Parmesana Restaurant AS,0
929601947,Andersen Consulting,0
929600762,Milano Frisør Barbershop Lafsahi Maroine,0
929600118,Hamo Afrin Transport,0
929563670,Johnsen Vaktmester og Snekkertjenester,0
929559851,Solgløtt Skog- og Hagebruk Nygård,0
929559142,Wallinga,0
929558510,Nilsen Flis & Bygg,0
929557409,Veldig Bra-Maling og Oppusing Filip Bogacz,0
829563762,Bjørnerud Scootergarasjeanlegg Vest Sameie,0
929556801,Skudvikveien Veilag,0
929554973,Pooja Sharma,0
929573366,Holtung Multimedia,0
929571053,Anthony Robin Avila,0
929570901,Strømnes Pole Fitness,0
929569725,Torstein Lia,0
929569296,Straumsnes Teletjenester,0
929568796,Vemund Romdal,0
929565177,Prosolar AS,0
929565061,Torvgata 6 Eiendom AS,0
930566349,Vedvik Elektro AS,0
930566101,Sameie Villa Parr Castalla,0
930565776,Siljan Sv,0
930564672,Sameiet Rødmyr Lagerlokaler,0
930563072,Grebbtjennstykket Melås Ved og Tømmer,0
930556092,Ingunn Eide,0
930558060,MEL Porsgrunn 5 AS,0
930558257,MEL Porsgrunn 13 AS,0
930573302,Jannicke Welfler Cosmetics,0
930571504,Håndverksvegen 5 AS,0
930571121,Rue Gard Sigmar Dyrdal,0
930569216,Langøy Gård -Ak Wiik Nilsen,0
930567264,Km Eiendom AS,0
830577262,Bravida Montørklubb Skien Elektro,0
830574662,Vestgård Holding AS,0
830570292,Mindspark AS,0
929508726,Lunderingen Vell,0
929507177,Bits & Hills AS,0
929502833,Christina Engebretsen,0
929501365,Viander Sætre Consult,0
929504976,Skien Sbbl Eiendom AS,0
929502663,Vermelia Veglag Sameie,0
929499395,Annikens Fotklinikk,0
929498062,OWL Advisory AS,0
929523873,Vatten Sjåførutleie,0
929523865,Naprapat Andreas Nomme,0
929523202,Livbra AS,0
929522796,Firma Stig Thorkildsen,0
929522087,Rørvik The Green-Pipes Mining Company Norway,0
829523442,Sørensen Frisør og Hudpleie,0
929517636,Ekholt Agentur,0
929517105,Fjalestad Industri & Service,0
929546695,Advokat Knut-Eldar Eitran,0
929541316,Morten Haugen Holding AS,0
929535197,Roa Gruppen AS,0
929534255,Aaltvedt Borettslag,0
929533941,Svein-Inge Kostveit,0
929532848,Inger Ellingsen Samtale- og Traumeterapi,0
929529340,Bøen Gatekjøkken Linda F Hagen,0
929524756,Bransjetjenester Notodden AS,0
929553772,Molandsmoen 19 AS,0
929552083,BK Pukk AS,0
929551931,Østbys Gård,0
929551540,Kristian Bakke Arvesen Skinconsulting,0
929551451,Astad AS,0
929551095,Torgbakken Eiendom AS,0
929550226,Lynx Handel AS,0
929549236,Muse AS,0
929443292,Davoud Karimian,0
929435346,Creo Vestfold og Telemark,0
929429567,Ekspress Båt og Bil Pleie Hasan,0
929428242,Tingsrettslig Sameie i Snr 1 i Eierseksjonssameiet Solsiden Terrasse Bamble,0
929425944,Kviteseid Høgre,0
929425901,Gausvatn Hytte & Velforening,0
930652717,Småfinans Helgen Sameie,0
930646180,Eierseksjonssameiet Liegata 6 og Holbergsgate 3C,0
929459423,Lifjell Kunstsenter,0
929461088,Norsk Traumekompetanse AS,0
929449592,"Vabråten Småbruk, S. Engebretsen",0
929451392,Nenseth Music,0
829442272,Brønnum,0
929440307,Anders Gonsholt,0
929441435,Am Hansen-Krone Consulting,0
829440962,Maskin og Produksjon AS,0
929474791,Solberg Konsulent Inngår i Dødsbo,0
929471032,Støperiet Kragerø,0
929469704,Haugen Fiberglass,0
929469550,Charlottes Catering AS,0
829468972,Human Care Ung AS,0
929463064,Sameiet Refsalen 5,0
929466233,Prestegårdshagene,0
929460154,Discgolf Wheelie,0
929497600,Per Cajus Pedersen,0
929497481,Økohumanistene,0
829497042,Guvihaug AS,0
929485610,Sana Vallemyrene,0
929481798,Lykseth Maskin,0
929481119,Palla Farmasøytiske Fagforening (Pff),0
929483979,Tokke Turlag,0
929475615,Tingsrettslig Sameie i Snr 2 i Eierseksjonssameiet Solsiden Terrasse Bamble,0
929422538,Sosialistisk Venstreparti Kragerø,0
929422341,Kragerø Tennisklubb,0
929421833,Miljøberedskap AS,0
929421787,ET Bilmiljø for Alle,0
929411633,"Bygg og Industri Service, Ceponis",0
829407752,Nygård Productions,0
929404254,Hvalen Bolig AS,0
929397789,Hundefrisøren Monica Fagerheim,0
930612502,Skippergata 8 AS,0
930611824,Jordon Consulting AS,0
930611743,Midt-Telemark Stisykling AS,0
930607142,Braathen Music,0
830613692,Eyde Skaperverksted AS,0
930606081,Ekeli Terrasse II Borettslag,0
930604569,Fenris Analysis & Training DA,0
930603716,Nils Andre Folkestad,0
930627879,Håkon K. Solberg Fotografi,0
830636722,Tufte Veteranklubb,0
930627453,Calling From Yahuah,0
930623067,Randheim Holding AS,0
930618020,Tannpleier Aud Kristine Deila,0
930614793,TH. J. Thorsensgate 10 Borettslag,0
930614696,Ringmyri AS,0
930612545,Høydalsmovegen 807 AS,0
930637270,Start i Grenland Kommunalt Oppgavefellesskap,0
930645605,Rune Semb,0
930640417,Said Hashim Mosawi,0
930644528,La-Invest AS,0
930641022,Siriusvegen Terrasse Borettslag,0
930646016,Sameiet Stasjonsgården 33,0
930635936,Kirkegata 2A AS,0
930634654,Rjukan og Tinn Frivilligsentral,0
929348214,Pentacle AS,0
929344170,Melum Maskinutleie AS,0
929343018,Iata Velforening,0
929342127,Foreningen Gautefall Fjellkirke,0
929340744,Sykepleier Camilla Aasen Slettene,0
929337026,Amundsen Fane Eiendom,0
929332717,S Hansen,0
929331303,Lille Lene Holskil,0
929359992,Idrettslaget Rein,0
829370522,Sivert Svendsen Stette,0
829365782,Undervisningsbyen AS,0
929360966,Tinn Barn og Ponni,0
929356241,Abunajem Legetjenester,0
929356128,Sandnes Hyttelag - 3854,0
929354885,Stiftelsen Norwegian Support for Ukrainian Refugees (Nsfur),0
929348575,Vestøl Malerservice AS,0
929378539,Nes Skov Vellag,0
929375319,Glittum Vestre Va Anlegg Sameie,0
929373634,Porsgrunn Kommune Familiehelsetjenester Fysioterapi,0
929373200,Full Vedlikehold Mohaugen,0
829383802,Lekeplassen i Olea Crøgers Veg,0
929369343,Svendsens Gård,0
929366395,Øvre Ås Gård,0
929365941,Signe Bø,0
929397355,Rosland Krdesign,0
929391179,Linn Marie Stølan Herfoss,0
929391144,Stine Merethe Ufs,0
929389972,Roha Invest AS,0
929385381,Telemarksko AS,0
929390725,Viwa Tek AS,0
929382730,Folkeakademiet Tokke,0
929382110,Waløse Invest AS,0
929292286,OUT And About Luithle,0
929289471,Prestvik Profilering,0
929289234,"Vannverksdrift, Vestgarden",0
829293552,Røseth Formidling,0
929288432,Tveit Brygge Båtforening,0
929282612,Skrederkåsa Drift Breiland,0
929281721,Luseter Anleggservice AS Konkursbo,0
929279468,Tveit Anlegg,0
929300939,Fotograf Silje Kabbe,0
929298667,Hovslager Malin Skyer,0
929298160,Bamble Renhold Joanna Ciasto,0
929298128,Aure Legekontor,0
929295773,Hella Utleie AS,0
829298562,Hjartdal og Notodden Bonde og Småbrukarlag,0
929294416,B.A Gjerde Bogoniowska Andzelika,0
929293800,Landås Koh,0
