Org. nr.,Navn,Overordnet enhet,Antall ansatte,Organisasjonsform - Kode,Organisasjonsform,NACE 1,NACE 1 - Bransje,Beliggenhetsadresse - Kommune,Postadresse - Kommune
931325922,Veasekken v/ pedersen,931072994,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
931409816,Sandstå maskin & landskap,831371072,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,
931440853,Torkel slaattun,931248316,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Hjartdal,
931450492,Eidissen service,831273062,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
931490818,Bustrak gaard skretteberg,995343487,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
931491229,Geir torfinn nedrebø,997599438,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
931499440,Magnhild anne øyvågslid,931344005,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
931548964,Askerud gård eriksen,931422324,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Porsgrunn,
931613944,Fetveit gard - elin fetveit,931503227,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
931663232,Dagfinn tveiten,931602438,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
931754416,Moen morten,931717863,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kviteseid,
931776681,Helge holtskog,931618857,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,
931800248,Hans magne breivik,931775383,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
931864629,Haugo drift,931731653,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
931904000,Elin marie lunde,931708198,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,
931982761,Marte eie,931891731,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
932003589,Eli gaustad,931939009,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tinn,Skien
932220202,Hauge saga lisleuppigard,932162105,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nissedal,
932220245,Dyrland skog og eigedom,932162156,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Seljord,
932370018,Per inge oredalen,932266334,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
932420651,Söndre böle kløcker,932358999,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
932420953,Søli gård ståle høgseth,832360112,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
932429349,Mikael moen håkonsen,932378116,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
932507544,Darrud gunnar,970046313,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
932606682,Ingolfsland næring AS,932386976,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tinn,
932621878,Grasdalen tone marie,869223212,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
932623919,Haukvik nistugu,935462886,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
932625822,Hans eirik groven kaasa,912411419,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
932635968,Knut lofthus,918861718,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tokke,
932639254,Jon stian torsteinson,920288413,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
932653621,Bergit o mikkelsen,969102250,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
932653966,Reiersdal per helge,969249871,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
932658100,Geir einar skottveit,980440516,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tokke,
932658674,Halvard gjøystdal,981135288,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tinn,
932664402,Tor oddvar steinsrud,986184899,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tinn,
932672693,Suistog midtbø,992441828,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
932680572,Nils per hovland,999266312,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,
932680890,Olav willy eriksen,932190354,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
932815788,Per bratland,932702983,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kragerø,Kragerø
932877228,Ottersnes gård ved jordal,932724545,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
932906929,Refsdal eiendom da,932840774,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
932927861,V. og g. antonsen,932743949,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
932940590,Kvalevaag øygarden,932871610,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
932989603,Lisbeth skarvang stahl,932921782,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kragerø,
933006042,Oak consult kolbjørnsrud,932934612,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
933039366,Telnes jord- og skogbruk,933006514,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Seljord,
933116042,Asland drift og tjenester,832782912,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tinn,
933139239,Mathias bergskås enk.,933123200,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tinn,
933151891,Aaste bergli beitnes,933094332,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
933153282,Martin tveito,933095606,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tokke,
933172295,Per stian øverdal,933121445,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
933176665,Thor indseth,933127605,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,Oslo
933240630,Mitander gårdsdrift,933169901,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
933334805,Sønstvedt-sandbukta,933238814,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
933390594,Gunn tone bekkhus,932696053,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
933403858,John vidar olsen,933277526,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
933466760,Jan erik næset,933358151,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,
933474909,Jon olav nisi,933293106,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
933546640,Lasse juve-livik,933417417,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
933550346,Thormod moi felle,932867842,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nissedal,
933562875,Jørgen lensegraf melås,933439038,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
933569144,Bjerketvedt skog og huldre,933449289,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
933629198,Tommy jopperud,933486214,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
933657760,Jan olav øygarden,988545740,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
933666344,Eivind aasmundtveit inngår i dødsbo,933507793,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kviteseid,
933668096,Lars magne nordgaard-tveit,933511448,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nissedal,
933726142,Ole martin nisi,933552802,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
933897354,Jon wefald,933716678,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
933920488,J. haukenæs skog drift og vedlikehold,933842320,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
933965686,Eivind mo,977477026,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Seljord,
933993574,Reiersen-slemmeli bruk,933991059,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
934029178,Rønningen gård,933879046,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kragerø,
934121309,Mikkel ringhus,934055217,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
934337395,Alvhild i tørudstad vefall,979510004,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Seljord,Oslo
934423925,Sara fjågesund aase,990956073,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Seljord,
934456858,Magnus wåsjø,833767682,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kragerø,
934471180,Høgkasin v/pål morten wedvik,934307879,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Seljord,
934493982,Sønstvedt gård semb inngår i dødsbo,934356195,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
934495365,Heggtveit og hegna AS,934358538,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,
934653017,Lars blikom,933954595,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tokke,
934679148,Sørdalen abraham,870295332,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kragerø,
934683927,Bård teigen,913346912,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tokke,
934690958,Fosshaug gårdsdrift,917754349,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Bamble,
934694996,Mæla gårdsdrift,920016219,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Bamble,Bamble
934704207,Therese brauti,923701516,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kviteseid,
934710231,May-kirstin vale johansen,925749338,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,Skien
934713990,Hans petter frantzen,969102323,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
934714229,Moen runar,969175789,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
934714474,Berg tone,969279290,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kviteseid,
934716701,Bjørn g aasland dødsbo,976030893,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
934717759,Jørund cronblad krosshus,979434006,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
934718100,Ann christin østling,980018504,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Hjartdal,
934719069,Jostein ballestad kristiansen,981598520,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
934723163,Atle halvor skoe,986375562,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,
934723554,Kjell magnar haugen,986857923,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Bamble,
934725999,Øystein aasen,988925063,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Hjartdal,
934729722,Bjørn svalastoga,990358958,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
934729773,Knut jarle sørdalen,990425809,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kragerø,
934731751,Jan petter klerck,992116048,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tinn,Kongsberg
934732928,John kristian aarbakk,993279102,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tokke,
934733177,Svein olav hegglid,993473715,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
934737903,Oddbjørn øverbø,997812395,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
934739019,John eikehaug,998878241,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kragerø,
934739043,Audun waasjø,998888808,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Porsgrunn,
935000424,Fundlid nord,934881931,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
935017726,Atle bringsås AS,994251112,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
935025567,Bjerva skogsdrift,934787897,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,
935137454,Sverre lien,934986091,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Fyresdal,
935159989,A stalsberg,835048152,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
935168120,Mogen gård,835149552,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tinn,
935175631,Hjartdal gård nicholas john beavan,931863673,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Hjartdal,
935231647,Våset,935093066,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Seljord,
935243521,Anne grethe lofthus,994325841,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tokke,
935250587,Silvi montana cappelen skoger,934635256,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,Nome
935254736,Lina kvålseth,916112858,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kviteseid,
935276292,Engravslia landbruksservice,935257271,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Hjartdal,
935381487,Tømrer ole martin djuve,922218382,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tokke,
935429633,Timland tom l r,969102099,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Bamble,
935438012,Inge audun dahle,984248881,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nissedal,
935523516,Telemark omsorgstjenester v/ tone heggtveit henriksen,994142089,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kviteseid,
935614155,Dag blikom consulting,989909541,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Bamble,
935730589,Werge drift skog og eiendom,935351723,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
935749565,Haugen skog,834909812,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
935758033,Saga skog,935432359,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kragerø,Asker
935764548,Morris walmestad,935437245,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Bamble,
935796474,Endre nyheim,935478413,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
935819016,Lars gardsteig fæhn,935818990,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Tinn,
935982162,Sigrid sandok ringhus,835591832,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
936045065,Olav aadne hefre,935000637,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
936096417,Langmyr 2xdun,935577888,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
936198767,Hardang skog,935811627,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Notodden,
936279368,Askedalen gård AS,936256309,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
971838787,Cyril tor fjågesund,818811292,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Kviteseid,
971839058,C7 anne solbraa,993879371,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Drangedal,
971852364,Bergland einar torkil,970175628,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Nome,
971925582,Kjell arne løvli AS,989446258,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Skien,
971978287,Ringhus john halvor,958979258,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Vinje,
972267511,Five elektro,961870690,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,02.200,Avvirkning,Midt-Telemark,
