Nivå,Geografisk enhet,Kjønn,Alder,Antall personer,Andel av befolkningen,Dato
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,1845,4.8,2012-02-01
Fylker,Finnmark,Kvinner,18 - 29 år,280,4.7,2019-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,1873,5.3,2012-02-01
Fylker,Finnmark,Menn,18 - 29 år,249,3.6,2019-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,3973,3.3,2012-02-01
Fylker,Innlandet,Kvinner,18 - 29 år,1532,6.0,2019-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,3022,4.1,2012-02-01
Fylker,Innlandet,Menn,18 - 29 år,1504,5.3,2019-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1603,6.5,2012-02-01
Fylker,Møre og Romsdal,Kvinner,18 - 29 år,964,5.2,2019-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1447,5.7,2012-02-01
Fylker,Møre og Romsdal,Menn,18 - 29 år,928,4.5,2019-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,3848,5.3,2012-02-01
Fylker,Nordland,Kvinner,18 - 29 år,1040,5.9,2019-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,2344,7.1,2012-02-01
Fylker,Nordland,Menn,18 - 29 år,1068,5.4,2019-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4711,4.8,2012-02-01
Fylker,Oslo,Kvinner,18 - 29 år,2271,3.3,2019-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2548,6.6,2012-02-01
Fylker,Oslo,Menn,18 - 29 år,1953,3.1,2019-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,2876,6.4,2013-02-01
Fylker,Rogaland,Kvinner,18 - 29 år,1842,5.1,2019-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,3458,4.2,2013-02-01
Fylker,Rogaland,Menn,18 - 29 år,2090,5.4,2019-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2049,5.8,2013-02-01
Fylker,Telemark,Kvinner,18 - 29 år,697,5.8,2019-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,700,5.8,2013-02-01
Fylker,Telemark,Menn,18 - 29 år,719,5.4,2019-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3247,6.4,2013-02-01
Fylker,Troms ,Kvinner,18 - 29 år,750,5.5,2019-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,1851,4.8,2013-02-01
Fylker,Troms ,Menn,18 - 29 år,669,4.4,2019-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,1881,5.2,2013-02-01
Fylker,Trøndelag,Kvinner,18 - 29 år,1989,5.2,2019-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,3912,3.2,2013-02-01
Fylker,Trøndelag,Menn,18 - 29 år,1903,4.5,2019-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,3034,4.0,2013-02-01
Fylker,Vestfold,Kvinner,18 - 29 år,1007,6.1,2019-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1615,6.4,2013-02-01
Fylker,Vestfold,Menn,18 - 29 år,953,5.2,2019-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1396,5.3,2013-02-01
Fylker,Vestland,Kvinner,18 - 29 år,2315,4.6,2019-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,3740,5.1,2013-02-01
Fylker,Vestland,Menn,18 - 29 år,2506,4.7,2019-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,2403,7.2,2013-02-01
Fylker,Østfold,Kvinner,18 - 29 år,1362,6.8,2019-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4580,4.6,2013-02-01
Fylker,Østfold,Menn,18 - 29 år,1436,6.5,2019-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2593,6.5,2013-02-01
Fylker,Agder,Kvinner,18 - 29 år,1679,7.2,2020-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,2810,6.1,2014-02-01
Fylker,Agder,Menn,18 - 29 år,1644,6.5,2020-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,3518,4.1,2014-02-01
Fylker,Akershus,Kvinner,18 - 29 år,1864,4.2,2020-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2058,5.7,2014-02-01
Fylker,Akershus,Menn,18 - 29 år,1861,3.9,2020-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,691,5.6,2014-02-01
Fylker,Buskerud,Kvinner,18 - 29 år,1057,6.1,2020-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3020,5.8,2014-02-01
Fylker,Buskerud,Menn,18 - 29 år,1012,5.4,2020-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,1824,4.7,2014-02-01
Fylker,Finnmark,Kvinner,18 - 29 år,273,4.6,2020-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,1946,5.3,2014-02-01
Fylker,Finnmark,Menn,18 - 29 år,271,4.0,2020-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,3911,3.1,2014-02-01
Fylker,Innlandet,Kvinner,18 - 29 år,1549,6.2,2020-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,3010,3.9,2014-02-01
Fylker,Innlandet,Menn,18 - 29 år,1497,5.3,2020-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1616,6.4,2014-02-01
Fylker,Møre og Romsdal,Kvinner,18 - 29 år,990,5.4,2020-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1355,5.0,2014-02-01
Fylker,Møre og Romsdal,Menn,18 - 29 år,959,4.7,2020-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,3624,4.8,2014-02-01
Fylker,Nordland,Kvinner,18 - 29 år,1088,6.3,2020-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,2402,7.1,2014-02-01
Fylker,Nordland,Menn,18 - 29 år,1058,5.5,2020-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4471,4.4,2014-02-01
Fylker,Oslo,Kvinner,18 - 29 år,2318,3.3,2020-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2568,6.4,2014-02-01
Fylker,Oslo,Menn,18 - 29 år,2080,3.3,2020-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,2970,6.3,2015-02-01
Fylker,Rogaland,Kvinner,18 - 29 år,1925,5.4,2020-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,3909,4.5,2015-02-01
Fylker,Rogaland,Menn,18 - 29 år,2176,5.6,2020-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2199,6.0,2015-02-01
Fylker,Telemark,Kvinner,18 - 29 år,691,5.9,2020-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,704,5.6,2015-02-01
Fylker,Telemark,Menn,18 - 29 år,765,5.9,2020-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3125,5.9,2015-02-01
Fylker,Troms ,Kvinner,18 - 29 år,725,5.4,2020-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,1830,4.6,2015-02-01
Fylker,Troms ,Menn,18 - 29 år,637,4.3,2020-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2027,5.5,2015-02-01
Fylker,Trøndelag,Kvinner,18 - 29 år,2123,5.6,2020-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,4153,3.3,2015-02-01
Fylker,Trøndelag,Menn,18 - 29 år,2138,5.1,2020-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,3296,4.2,2015-02-01
Fylker,Vestfold,Kvinner,18 - 29 år,1024,6.3,2020-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1607,6.3,2015-02-01
Fylker,Vestfold,Menn,18 - 29 år,952,5.3,2020-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1408,5.1,2015-02-01
Fylker,Vestland,Kvinner,18 - 29 år,2255,4.5,2020-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,3749,4.9,2015-02-01
Fylker,Vestland,Menn,18 - 29 år,2532,4.8,2020-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,2603,7.6,2015-02-01
Fylker,Østfold,Kvinner,18 - 29 år,1334,6.7,2020-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4685,4.5,2015-02-01
Fylker,Østfold,Menn,18 - 29 år,1442,6.5,2020-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2725,6.7,2015-02-01
Fylker,Agder,Kvinner,18 - 29 år,1713,7.4,2021-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,3055,6.4,2016-02-01
Fylker,Agder,Menn,18 - 29 år,1654,6.6,2021-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,3838,4.3,2016-02-01
Fylker,Akershus,Kvinner,18 - 29 år,2026,4.6,2021-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2259,6.1,2016-02-01
Fylker,Akershus,Menn,18 - 29 år,2011,4.3,2021-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,672,5.3,2016-02-01
Fylker,Buskerud,Kvinner,18 - 29 år,1095,6.4,2021-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3097,5.9,2016-02-01
Fylker,Buskerud,Menn,18 - 29 år,1060,5.7,2021-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,1881,4.7,2016-02-01
Fylker,Finnmark,Kvinner,18 - 29 år,282,4.9,2021-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2127,5.7,2016-02-01
Fylker,Finnmark,Menn,18 - 29 år,290,4.5,2021-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,4243,3.3,2016-02-01
Fylker,Innlandet,Kvinner,18 - 29 år,1629,6.6,2021-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,3626,4.7,2016-02-01
Fylker,Innlandet,Menn,18 - 29 år,1529,5.6,2021-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1672,6.5,2016-02-01
Fylker,Møre og Romsdal,Kvinner,18 - 29 år,1054,5.8,2021-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1528,5.5,2016-02-01
Fylker,Møre og Romsdal,Menn,18 - 29 år,1034,5.1,2021-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,3925,5.0,2016-02-01
Fylker,Nordland,Kvinner,18 - 29 år,1106,6.6,2021-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,2485,7.2,2016-02-01
Fylker,Nordland,Menn,18 - 29 år,1093,5.8,2021-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4734,4.5,2016-02-01
Fylker,Oslo,Kvinner,18 - 29 år,2412,3.5,2021-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2834,6.9,2016-02-01
Fylker,Oslo,Menn,18 - 29 år,2162,3.4,2021-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,3251,6.8,2017-02-01
Fylker,Rogaland,Kvinner,18 - 29 år,1972,5.6,2021-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,3945,4.4,2017-02-01
Fylker,Rogaland,Menn,18 - 29 år,2187,5.7,2021-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2214,6.0,2017-02-01
Fylker,Telemark,Kvinner,18 - 29 år,660,5.7,2021-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,653,5.1,2017-02-01
Fylker,Telemark,Menn,18 - 29 år,779,6.1,2021-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,2977,5.6,2017-02-01
Fylker,Troms ,Kvinner,18 - 29 år,731,5.5,2021-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,1945,4.9,2017-02-01
Fylker,Troms ,Menn,18 - 29 år,686,4.7,2021-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2199,5.8,2017-02-01
Fylker,Trøndelag,Kvinner,18 - 29 år,2287,6.0,2021-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,4361,3.3,2017-02-01
Fylker,Trøndelag,Menn,18 - 29 år,2316,5.5,2021-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,4030,5.2,2017-02-01
Fylker,Vestfold,Kvinner,18 - 29 år,1034,6.5,2021-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1629,6.3,2017-02-01
Fylker,Vestfold,Menn,18 - 29 år,999,5.6,2021-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1484,5.2,2017-02-01
Fylker,Vestland,Kvinner,18 - 29 år,2331,4.7,2021-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,3959,5.0,2017-02-01
Fylker,Vestland,Menn,18 - 29 år,2598,4.9,2021-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,2244,6.5,2017-02-01
Fylker,Østfold,Kvinner,18 - 29 år,1388,7.0,2021-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4883,4.6,2017-02-01
Fylker,Østfold,Menn,18 - 29 år,1505,6.8,2021-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,3044,7.3,2017-02-01
Fylker,Agder,Kvinner,18 - 29 år,1789,7.9,2022-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,3351,6.9,2018-02-01
Fylker,Agder,Menn,18 - 29 år,1701,6.9,2022-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,3708,4.1,2018-02-01
Fylker,Akershus,Kvinner,18 - 29 år,2112,4.8,2022-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2084,5.7,2018-02-01
Fylker,Akershus,Menn,18 - 29 år,2127,4.5,2022-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,591,4.6,2018-02-01
Fylker,Buskerud,Kvinner,18 - 29 år,1094,6.5,2022-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,2979,5.5,2018-02-01
Fylker,Buskerud,Menn,18 - 29 år,1042,5.6,2022-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,1875,4.7,2018-02-01
Fylker,Finnmark,Kvinner,18 - 29 år,282,5.0,2022-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2167,5.7,2018-02-01
Fylker,Finnmark,Menn,18 - 29 år,281,4.4,2022-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,4269,3.2,2018-02-01
Fylker,Innlandet,Kvinner,18 - 29 år,1630,6.6,2022-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,4070,5.4,2018-02-01
Fylker,Innlandet,Menn,18 - 29 år,1469,5.5,2022-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1474,5.8,2018-02-01
Fylker,Møre og Romsdal,Kvinner,18 - 29 år,1099,6.1,2022-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1483,5.2,2018-02-01
Fylker,Møre og Romsdal,Menn,18 - 29 år,1050,5.2,2022-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,3821,4.7,2018-02-01
Fylker,Nordland,Kvinner,18 - 29 år,1153,7.0,2022-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,2108,6.1,2018-02-01
Fylker,Nordland,Menn,18 - 29 år,1104,6.0,2022-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4717,4.5,2018-02-01
Fylker,Oslo,Kvinner,18 - 29 år,2363,3.4,2022-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2858,6.8,2018-02-01
Fylker,Oslo,Menn,18 - 29 år,2241,3.5,2022-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,3325,6.8,2019-02-01
Fylker,Rogaland,Kvinner,18 - 29 år,1957,5.6,2022-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,3598,3.9,2019-02-01
Fylker,Rogaland,Menn,18 - 29 år,2179,5.8,2022-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2153,5.9,2019-02-01
Fylker,Telemark,Kvinner,18 - 29 år,668,6.0,2022-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,548,4.2,2019-02-01
Fylker,Telemark,Menn,18 - 29 år,779,6.2,2022-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3064,5.7,2019-02-01
Fylker,Troms ,Kvinner,18 - 29 år,790,6.1,2022-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,1898,4.8,2019-02-01
Fylker,Troms ,Menn,18 - 29 år,700,4.9,2022-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2128,5.7,2019-02-01
Fylker,Trøndelag,Kvinner,18 - 29 år,2269,6.0,2022-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,4230,3.2,2019-02-01
Fylker,Trøndelag,Menn,18 - 29 år,2331,5.5,2022-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,3974,5.3,2019-02-01
Fylker,Vestfold,Kvinner,18 - 29 år,1000,6.4,2022-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1430,5.7,2019-02-01
Fylker,Vestfold,Menn,18 - 29 år,977,5.5,2022-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1402,4.9,2019-02-01
Fylker,Vestland,Kvinner,18 - 29 år,2483,5.0,2022-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,3935,4.9,2019-02-01
Fylker,Vestland,Menn,18 - 29 år,2630,5.0,2022-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,1951,5.6,2019-02-01
Fylker,Østfold,Kvinner,18 - 29 år,1405,7.1,2022-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4884,4.7,2019-02-01
Fylker,Østfold,Menn,18 - 29 år,1482,6.7,2022-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2786,6.6,2019-02-01
Fylker,Agder,Kvinner,18 - 29 år,1779,7.7,2023-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,3328,6.8,2020-02-01
Fylker,Agder,Menn,18 - 29 år,1663,6.7,2023-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,3757,4.1,2020-02-01
Fylker,Akershus,Kvinner,18 - 29 år,2267,5.0,2023-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2078,5.8,2020-02-01
Fylker,Akershus,Menn,18 - 29 år,2249,4.6,2023-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,553,4.4,2020-02-01
Fylker,Buskerud,Kvinner,18 - 29 år,1054,6.2,2023-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3059,5.8,2020-02-01
Fylker,Buskerud,Menn,18 - 29 år,1041,5.5,2023-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,1939,5.0,2020-02-01
Fylker,Finnmark,Kvinner,18 - 29 år,289,5.2,2023-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2164,5.9,2020-02-01
Fylker,Finnmark,Menn,18 - 29 år,277,4.5,2023-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,4457,3.3,2020-02-01
Fylker,Innlandet,Kvinner,18 - 29 år,1632,6.7,2023-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,4130,5.5,2020-02-01
Fylker,Innlandet,Menn,18 - 29 år,1454,5.5,2023-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1474,6.0,2020-02-01
Fylker,Møre og Romsdal,Kvinner,18 - 29 år,1132,6.2,2023-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1361,4.8,2020-02-01
Fylker,Møre og Romsdal,Menn,18 - 29 år,1109,5.5,2023-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,4306,5.4,2020-02-01
Fylker,Nordland,Kvinner,18 - 29 år,1184,7.2,2023-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,1992,5.8,2020-02-01
Fylker,Nordland,Menn,18 - 29 år,1070,6.0,2023-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4848,4.7,2020-02-01
Fylker,Oslo,Kvinner,18 - 29 år,2522,3.6,2023-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2780,6.6,2020-02-01
Fylker,Oslo,Menn,18 - 29 år,2268,3.5,2023-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,3396,7.1,2021-02-01
Fylker,Rogaland,Kvinner,18 - 29 år,2031,5.8,2023-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,4056,4.4,2021-02-01
Fylker,Rogaland,Menn,18 - 29 år,2204,5.8,2023-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2158,6.1,2021-02-01
Fylker,Telemark,Kvinner,18 - 29 år,699,6.2,2023-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,574,4.7,2021-02-01
Fylker,Telemark,Menn,18 - 29 år,769,6.3,2023-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3179,6.1,2021-02-01
Fylker,Troms ,Kvinner,18 - 29 år,800,6.1,2023-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,2114,5.5,2021-02-01
Fylker,Troms ,Menn,18 - 29 år,699,4.9,2023-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2224,6.3,2021-02-01
Fylker,Trøndelag,Kvinner,18 - 29 år,2296,6.0,2023-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,4612,3.5,2021-02-01
Fylker,Trøndelag,Menn,18 - 29 år,2238,5.3,2023-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,4161,5.7,2021-02-01
Fylker,Vestfold,Kvinner,18 - 29 år,1021,6.6,2023-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1448,6.0,2021-02-01
Fylker,Vestfold,Menn,18 - 29 år,984,5.6,2023-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1428,5.1,2021-02-01
Fylker,Vestland,Kvinner,18 - 29 år,2593,5.2,2023-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,4637,5.8,2021-02-01
Fylker,Vestland,Menn,18 - 29 år,2683,5.1,2023-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,2044,6.1,2021-02-01
Fylker,Østfold,Kvinner,18 - 29 år,1512,7.6,2023-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,4972,4.8,2021-02-01
Fylker,Østfold,Menn,18 - 29 år,1557,7.0,2023-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2907,7.0,2021-02-01
Fylker,Agder,Kvinner,18 - 29 år,1903,8.1,2024-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,3448,7.3,2022-02-01
Fylker,Agder,Menn,18 - 29 år,1776,7.2,2024-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,4258,4.6,2022-02-01
Fylker,Akershus,Kvinner,18 - 29 år,2453,5.3,2024-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2121,6.0,2022-02-01
Fylker,Akershus,Menn,18 - 29 år,2436,4.9,2024-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,565,4.7,2022-02-01
Fylker,Buskerud,Kvinner,18 - 29 år,1174,6.8,2024-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3106,6.0,2022-02-01
Fylker,Buskerud,Menn,18 - 29 år,1079,5.7,2024-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,2172,5.7,2022-02-01
Fylker,Finnmark,Kvinner,18 - 29 år,285,5.2,2024-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2260,6.5,2022-02-01
Fylker,Finnmark,Menn,18 - 29 år,308,5.0,2024-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,4636,3.5,2022-02-01
Fylker,Innlandet,Kvinner,18 - 29 år,1782,7.4,2024-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,4174,5.7,2022-02-01
Fylker,Innlandet,Menn,18 - 29 år,1547,5.9,2024-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1452,6.1,2022-02-01
Fylker,Møre og Romsdal,Kvinner,18 - 29 år,1139,6.3,2024-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1503,5.5,2022-02-01
Fylker,Møre og Romsdal,Menn,18 - 29 år,1199,6.0,2024-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,4619,5.8,2022-02-01
Fylker,Nordland,Kvinner,18 - 29 år,1268,7.8,2024-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,1963,5.9,2022-02-01
Fylker,Nordland,Menn,18 - 29 år,1134,6.4,2024-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,5139,5.0,2022-02-01
Fylker,Oslo,Kvinner,18 - 29 år,2920,4.1,2024-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,2903,7.0,2022-02-01
Fylker,Oslo,Menn,18 - 29 år,2672,4.1,2024-01-01
Fylker,Agder,Begge kjønn,18 - 29 år,3465,7.2,2023-02-01
Fylker,Rogaland,Kvinner,18 - 29 år,2190,6.1,2024-01-01
Fylker,Akershus,Begge kjønn,18 - 29 år,4568,4.8,2023-02-01
Fylker,Rogaland,Menn,18 - 29 år,2265,5.9,2024-01-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2098,5.8,2023-02-01
Fylker,Telemark,Kvinner,18 - 29 år,722,6.4,2024-01-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,558,4.8,2023-02-01
Fylker,Telemark,Menn,18 - 29 år,783,6.4,2024-01-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3124,6.1,2023-02-01
Fylker,Troms ,Kvinner,18 - 29 år,858,6.6,2024-01-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,2232,5.8,2023-02-01
Fylker,Troms ,Menn,18 - 29 år,723,5.1,2024-01-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2263,6.6,2023-02-01
Fylker,Trøndelag,Kvinner,18 - 29 år,2364,6.2,2024-01-01
Fylker,Oslo,Begge kjønn,18 - 29 år,4871,3.6,2023-02-01
Fylker,Trøndelag,Menn,18 - 29 år,2246,5.4,2024-01-01
Fylker,Rogaland,Begge kjønn,18 - 29 år,4276,5.9,2023-02-01
Fylker,Vestfold,Kvinner,18 - 29 år,1124,7.1,2024-01-01
Fylker,Telemark,Begge kjønn,18 - 29 år,1471,6.2,2023-02-01
Fylker,Vestfold,Menn,18 - 29 år,1067,6.1,2024-01-01
Fylker,Troms ,Begge kjønn,18 - 29 år,1530,5.6,2023-02-01
Fylker,Vestland,Kvinner,18 - 29 år,2786,5.6,2024-01-01
Fylker,Trøndelag,Begge kjønn,18 - 29 år,4555,5.7,2023-02-01
Fylker,Vestland,Menn,18 - 29 år,2731,5.2,2024-01-01
Fylker,Vestfold,Begge kjønn,18 - 29 år,2002,6.1,2023-02-01
Fylker,Østfold,Kvinner,18 - 29 år,1722,8.7,2024-01-01
Fylker,Vestland,Begge kjønn,18 - 29 år,5313,5.2,2023-02-01
Fylker,Østfold,Menn,18 - 29 år,1718,7.8,2024-01-01
Fylker,Østfold,Begge kjønn,18 - 29 år,3116,7.4,2023-02-01
Fylker,Agder,Begge kjønn,18 - 29 år,3671,7.6,2024-02-01
Fylker,Akershus,Begge kjønn,18 - 29 år,4944,5.1,2024-02-01
Fylker,Buskerud,Begge kjønn,18 - 29 år,2271,6.2,2024-02-01
Fylker,Finnmark,Begge kjønn,18 - 29 år,596,5.1,2024-02-01
Fylker,Innlandet,Begge kjønn,18 - 29 år,3362,6.7,2024-02-01
Fylker,Møre og Romsdal,Begge kjønn,18 - 29 år,2364,6.2,2024-02-01
Fylker,Nordland,Begge kjønn,18 - 29 år,2420,7.1,2024-02-01
