Kommunenummer,Kommune,Kjønn,År,Innvandringsgrunn,Enhet,Antall
3818,Tinn,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.8
3818,Tinn,Menn,2021,Uoppgitt,Prosent,8.8
3818,Tinn,Kvinner,2021,Alle,Prosent,53.1
3818,Tinn,Kvinner,2021,Arbeidsinnvandrere,Prosent,3.9
3818,Tinn,Kvinner,2021,Flyktninger og deres familieinnvandrede,Prosent,15.7
3818,Tinn,Kvinner,2021,Familieinnvandrede,Prosent,17.1
3818,Tinn,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.4
3818,Tinn,Kvinner,2021,Uoppgitt,Prosent,14.0
3819,Hjartdal,Alle,2021,Alle,Prosent,100.0
3819,Hjartdal,Alle,2021,Arbeidsinnvandrere,Prosent,19.8
3819,Hjartdal,Alle,2021,Flyktninger og deres familieinnvandrede,Prosent,45.7
3819,Hjartdal,Alle,2021,Familieinnvandrede,Prosent,23.3
3819,Hjartdal,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.6
3819,Hjartdal,Alle,2021,Uoppgitt,Prosent,8.6
3819,Hjartdal,Menn,2021,Alle,Prosent,50.0
3819,Hjartdal,Menn,2021,Arbeidsinnvandrere,Prosent,13.8
3819,Hjartdal,Menn,2021,Flyktninger og deres familieinnvandrede,Prosent,24.1
3819,Hjartdal,Menn,2021,Familieinnvandrede,Prosent,8.6
3819,Hjartdal,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
3819,Hjartdal,Menn,2021,Uoppgitt,Prosent,3.4
3819,Hjartdal,Kvinner,2021,Alle,Prosent,50.0
3819,Hjartdal,Kvinner,2021,Arbeidsinnvandrere,Prosent,6.0
3819,Hjartdal,Kvinner,2021,Flyktninger og deres familieinnvandrede,Prosent,21.6
3819,Hjartdal,Kvinner,2021,Familieinnvandrede,Prosent,14.7
3819,Hjartdal,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.6
3819,Hjartdal,Kvinner,2021,Uoppgitt,Prosent,5.2
3820,Seljord,Alle,2021,Alle,Prosent,100.0
3820,Seljord,Alle,2021,Arbeidsinnvandrere,Prosent,24.4
3820,Seljord,Alle,2021,Flyktninger og deres familieinnvandrede,Prosent,38.7
3820,Seljord,Alle,2021,Familieinnvandrede,Prosent,18.4
3820,Seljord,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.9
3820,Seljord,Alle,2021,Uoppgitt,Prosent,16.5
3820,Seljord,Menn,2021,Alle,Prosent,46.2
3820,Seljord,Menn,2021,Arbeidsinnvandrere,Prosent,13.5
3820,Seljord,Menn,2021,Flyktninger og deres familieinnvandrede,Prosent,17.7
3820,Seljord,Menn,2021,Familieinnvandrede,Prosent,6.0
3820,Seljord,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
3820,Seljord,Menn,2021,Uoppgitt,Prosent,9.0
3820,Seljord,Kvinner,2021,Alle,Prosent,53.8
3820,Seljord,Kvinner,2021,Arbeidsinnvandrere,Prosent,10.9
3820,Seljord,Kvinner,2021,Flyktninger og deres familieinnvandrede,Prosent,21.1
3820,Seljord,Kvinner,2021,Familieinnvandrede,Prosent,12.4
3820,Seljord,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.9
3820,Seljord,Kvinner,2021,Uoppgitt,Prosent,7.5
3821,Kviteseid,Alle,2021,Alle,Prosent,100.0
3821,Kviteseid,Alle,2021,Arbeidsinnvandrere,Prosent,34.0
3821,Kviteseid,Alle,2021,Flyktninger og deres familieinnvandrede,Prosent,17.6
3821,Kviteseid,Alle,2021,Familieinnvandrede,Prosent,25.0
3821,Kviteseid,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.2
3821,Kviteseid,Alle,2021,Uoppgitt,Prosent,20.2
3821,Kviteseid,Menn,2021,Alle,Prosent,50.5
3821,Kviteseid,Menn,2021,Arbeidsinnvandrere,Prosent,23.9
3821,Kviteseid,Menn,2021,Flyktninger og deres familieinnvandrede,Prosent,11.2
3821,Kviteseid,Menn,2021,Familieinnvandrede,Prosent,6.4
3821,Kviteseid,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
3821,Kviteseid,Menn,2021,Uoppgitt,Prosent,7.4
3821,Kviteseid,Kvinner,2021,Alle,Prosent,49.5
3821,Kviteseid,Kvinner,2021,Arbeidsinnvandrere,Prosent,10.1
3821,Kviteseid,Kvinner,2021,Flyktninger og deres familieinnvandrede,Prosent,6.4
3821,Kviteseid,Kvinner,2021,Familieinnvandrede,Prosent,18.6
3821,Kviteseid,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
3821,Kviteseid,Kvinner,2021,Uoppgitt,Prosent,12.8
3822,Nissedal,Alle,2021,Alle,Prosent,100.0
3822,Nissedal,Alle,2021,Arbeidsinnvandrere,Prosent,29.1
3822,Nissedal,Alle,2021,Flyktninger og deres familieinnvandrede,Prosent,30.5
3822,Nissedal,Alle,2021,Familieinnvandrede,Prosent,18.5
3822,Nissedal,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,5.3
3822,Nissedal,Alle,2021,Uoppgitt,Prosent,16.6
3822,Nissedal,Menn,2021,Alle,Prosent,51.0
3822,Nissedal,Menn,2021,Arbeidsinnvandrere,Prosent,21.9
3822,Nissedal,Menn,2021,Flyktninger og deres familieinnvandrede,Prosent,15.2
3822,Nissedal,Menn,2021,Familieinnvandrede,Prosent,4.0
3822,Nissedal,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.0
3822,Nissedal,Menn,2021,Uoppgitt,Prosent,7.9
3822,Nissedal,Kvinner,2021,Alle,Prosent,49.0
3822,Nissedal,Kvinner,2021,Arbeidsinnvandrere,Prosent,7.3
3822,Nissedal,Kvinner,2021,Flyktninger og deres familieinnvandrede,Prosent,15.2
3822,Nissedal,Kvinner,2021,Familieinnvandrede,Prosent,14.6
3822,Nissedal,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.3
3822,Nissedal,Kvinner,2021,Uoppgitt,Prosent,8.6
3823,Fyresdal,Alle,2021,Alle,Prosent,100.0
3823,Fyresdal,Alle,2021,Arbeidsinnvandrere,Prosent,26.2
3823,Fyresdal,Alle,2021,Flyktninger og deres familieinnvandrede,Prosent,26.2
3823,Fyresdal,Alle,2021,Familieinnvandrede,Prosent,31.0
3823,Fyresdal,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.8
3823,Fyresdal,Alle,2021,Uoppgitt,Prosent,11.9
3823,Fyresdal,Menn,2021,Alle,Prosent,46.8
3823,Fyresdal,Menn,2021,Arbeidsinnvandrere,Prosent,20.6
3823,Fyresdal,Menn,2021,Flyktninger og deres familieinnvandrede,Prosent,11.9
3823,Fyresdal,Menn,2021,Familieinnvandrede,Prosent,7.1
3823,Fyresdal,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.4
3823,Fyresdal,Menn,2021,Uoppgitt,Prosent,4.8
3823,Fyresdal,Kvinner,2021,Alle,Prosent,53.2
3823,Fyresdal,Kvinner,2021,Arbeidsinnvandrere,Prosent,5.6
3823,Fyresdal,Kvinner,2021,Flyktninger og deres familieinnvandrede,Prosent,14.3
3823,Fyresdal,Kvinner,2021,Familieinnvandrede,Prosent,23.8
3823,Fyresdal,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.4
3823,Fyresdal,Kvinner,2021,Uoppgitt,Prosent,7.1
3824,Tokke,Alle,2021,Alle,Prosent,100.0
3824,Tokke,Alle,2021,Arbeidsinnvandrere,Prosent,22.9
3824,Tokke,Alle,2021,Flyktninger og deres familieinnvandrede,Prosent,29.2
3824,Tokke,Alle,2021,Familieinnvandrede,Prosent,28.1
3824,Tokke,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.6
3824,Tokke,Alle,2021,Uoppgitt,Prosent,16.1
3824,Tokke,Menn,2021,Alle,Prosent,46.4
3824,Tokke,Menn,2021,Arbeidsinnvandrere,Prosent,17.2
3824,Tokke,Menn,2021,Flyktninger og deres familieinnvandrede,Prosent,14.1
3824,Tokke,Menn,2021,Familieinnvandrede,Prosent,7.3
3824,Tokke,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
3824,Tokke,Menn,2021,Uoppgitt,Prosent,6.3
3824,Tokke,Kvinner,2021,Alle,Prosent,53.6
3824,Tokke,Kvinner,2021,Arbeidsinnvandrere,Prosent,5.7
3824,Tokke,Kvinner,2021,Flyktninger og deres familieinnvandrede,Prosent,15.1
3824,Tokke,Kvinner,2021,Familieinnvandrede,Prosent,20.8
3824,Tokke,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.1
3824,Tokke,Kvinner,2021,Uoppgitt,Prosent,9.9
3825,Vinje,Alle,2021,Alle,Prosent,100.0
3825,Vinje,Alle,2021,Arbeidsinnvandrere,Prosent,23.3
3825,Vinje,Alle,2021,Flyktninger og deres familieinnvandrede,Prosent,36.9
3825,Vinje,Alle,2021,Familieinnvandrede,Prosent,21.3
3825,Vinje,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,6.5
3825,Vinje,Alle,2021,Uoppgitt,Prosent,11.9
3825,Vinje,Menn,2021,Alle,Prosent,53.4
3825,Vinje,Menn,2021,Arbeidsinnvandrere,Prosent,15.9
3825,Vinje,Menn,2021,Flyktninger og deres familieinnvandrede,Prosent,21.3
3825,Vinje,Menn,2021,Familieinnvandrede,Prosent,6.5
3825,Vinje,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.4
3825,Vinje,Menn,2021,Uoppgitt,Prosent,6.3
3825,Vinje,Kvinner,2021,Alle,Prosent,46.6
3825,Vinje,Kvinner,2021,Arbeidsinnvandrere,Prosent,7.4
3825,Vinje,Kvinner,2021,Flyktninger og deres familieinnvandrede,Prosent,15.6
3825,Vinje,Kvinner,2021,Familieinnvandrede,Prosent,14.8
3825,Vinje,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.1
3825,Vinje,Kvinner,2021,Uoppgitt,Prosent,5.7
3806,Porsgrunn,Menn,2020,Uoppgitt,Personer,286.0
3807,Skien,Menn,2020,Uoppgitt,Personer,467.0
3808,Notodden,Menn,2020,Uoppgitt,Personer,79.0
3812,Siljan,Menn,2020,Uoppgitt,Personer,17.0
3813,Bamble,Menn,2020,Uoppgitt,Personer,83.0
3814,Kragerø,Menn,2020,Uoppgitt,Personer,96.0
3815,Drangedal,Menn,2020,Uoppgitt,Personer,13.0
3816,Nome,Menn,2020,Uoppgitt,Personer,33.0
3817,Midt-Telemark,Menn,2020,Uoppgitt,Personer,110.0
3818,Tinn,Menn,2020,Uoppgitt,Personer,65.0
3819,Hjartdal,Menn,2020,Uoppgitt,Personer,3.0
3820,Seljord,Menn,2020,Uoppgitt,Personer,24.0
3821,Kviteseid,Menn,2020,Uoppgitt,Personer,14.0
3822,Nissedal,Menn,2020,Uoppgitt,Personer,12.0
3823,Fyresdal,Menn,2020,Uoppgitt,Personer,5.0
3824,Tokke,Menn,2020,Uoppgitt,Personer,13.0
3825,Vinje,Menn,2020,Uoppgitt,Personer,25.0
3806,Porsgrunn,Menn,2020,Uoppgitt,Prosent,7.0
3807,Skien,Menn,2020,Uoppgitt,Prosent,6.3
3808,Notodden,Menn,2020,Uoppgitt,Prosent,5.4
3812,Siljan,Menn,2020,Uoppgitt,Prosent,9.3
3813,Bamble,Menn,2020,Uoppgitt,Prosent,7.0
3814,Kragerø,Menn,2020,Uoppgitt,Prosent,8.7
3815,Drangedal,Menn,2020,Uoppgitt,Prosent,3.6
3816,Nome,Menn,2020,Uoppgitt,Prosent,4.3
3817,Midt-Telemark,Menn,2020,Uoppgitt,Prosent,8.3
3818,Tinn,Menn,2020,Uoppgitt,Prosent,10.1
3819,Hjartdal,Menn,2020,Uoppgitt,Prosent,2.6
3820,Seljord,Menn,2020,Uoppgitt,Prosent,9.4
3821,Kviteseid,Menn,2020,Uoppgitt,Prosent,7.5
3822,Nissedal,Menn,2020,Uoppgitt,Prosent,7.2
3823,Fyresdal,Menn,2020,Uoppgitt,Prosent,3.5
3824,Tokke,Menn,2020,Uoppgitt,Prosent,6.8
3825,Vinje,Menn,2020,Uoppgitt,Prosent,7.4
3806,Porsgrunn,Alle,2020,Alle,Personer,4101.0
3807,Skien,Alle,2020,Alle,Personer,7381.0
3808,Notodden,Alle,2020,Alle,Personer,1467.0
3812,Siljan,Alle,2020,Alle,Personer,182.0
3813,Bamble,Alle,2020,Alle,Personer,1179.0
3814,Kragerø,Alle,2020,Alle,Personer,1107.0
3815,Drangedal,Alle,2020,Alle,Personer,363.0
3816,Nome,Alle,2020,Alle,Personer,776.0
3817,Midt-Telemark,Alle,2020,Alle,Personer,1323.0
3818,Tinn,Alle,2020,Alle,Personer,644.0
3819,Hjartdal,Alle,2020,Alle,Personer,117.0
3820,Seljord,Alle,2020,Alle,Personer,256.0
3821,Kviteseid,Alle,2020,Alle,Personer,187.0
3822,Nissedal,Alle,2020,Alle,Personer,167.0
3823,Fyresdal,Alle,2020,Alle,Personer,141.0
3824,Tokke,Alle,2020,Alle,Personer,192.0
3825,Vinje,Alle,2020,Alle,Personer,337.0
3806,Porsgrunn,Alle,2020,Alle,Prosent,100.0
3807,Skien,Alle,2020,Alle,Prosent,100.0
3808,Notodden,Alle,2020,Alle,Prosent,100.0
3812,Siljan,Alle,2020,Alle,Prosent,100.0
3813,Bamble,Alle,2020,Alle,Prosent,100.0
3814,Kragerø,Alle,2020,Alle,Prosent,100.0
3815,Drangedal,Alle,2020,Alle,Prosent,100.0
3816,Nome,Alle,2020,Alle,Prosent,100.0
3817,Midt-Telemark,Alle,2020,Alle,Prosent,100.0
3818,Tinn,Alle,2020,Alle,Prosent,100.0
3819,Hjartdal,Alle,2020,Alle,Prosent,100.0
3820,Seljord,Alle,2020,Alle,Prosent,100.0
3821,Kviteseid,Alle,2020,Alle,Prosent,100.0
3822,Nissedal,Alle,2020,Alle,Prosent,100.0
3823,Fyresdal,Alle,2020,Alle,Prosent,100.0
3824,Tokke,Alle,2020,Alle,Prosent,100.0
3825,Vinje,Alle,2020,Alle,Prosent,100.0
3806,Porsgrunn,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,200.0
3807,Skien,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,150.0
3808,Notodden,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,54.0
3812,Siljan,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3813,Bamble,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,19.0
3814,Kragerø,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,14.0
3815,Drangedal,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,11.0
3816,Nome,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,22.0
3817,Midt-Telemark,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,120.0
3818,Tinn,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,17.0
3819,Hjartdal,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3820,Seljord,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
3821,Kviteseid,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3822,Nissedal,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
3823,Fyresdal,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3824,Tokke,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
3825,Vinje,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,20.0
3806,Porsgrunn,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.9
3807,Skien,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.0
3808,Notodden,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.7
3812,Siljan,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.3
3813,Bamble,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
3814,Kragerø,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.3
3815,Drangedal,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.0
3816,Nome,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.8
3817,Midt-Telemark,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,9.1
3818,Tinn,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.6
3819,Hjartdal,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.6
3820,Seljord,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.1
3821,Kviteseid,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
3822,Nissedal,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.8
3823,Fyresdal,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.3
3824,Tokke,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.1
3825,Vinje,Alle,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,5.9
3806,Porsgrunn,Alle,2020,Arbeidsinnvandrere,Personer,672.0
3807,Skien,Alle,2020,Arbeidsinnvandrere,Personer,1089.0
3808,Notodden,Alle,2020,Arbeidsinnvandrere,Personer,347.0
3812,Siljan,Alle,2020,Arbeidsinnvandrere,Personer,25.0
3813,Bamble,Alle,2020,Arbeidsinnvandrere,Personer,185.0
3814,Kragerø,Alle,2020,Arbeidsinnvandrere,Personer,197.0
3815,Drangedal,Alle,2020,Arbeidsinnvandrere,Personer,77.0
3816,Nome,Alle,2020,Arbeidsinnvandrere,Personer,155.0
3817,Midt-Telemark,Alle,2020,Arbeidsinnvandrere,Personer,236.0
3818,Tinn,Alle,2020,Arbeidsinnvandrere,Personer,96.0
3819,Hjartdal,Alle,2020,Arbeidsinnvandrere,Personer,24.0
3820,Seljord,Alle,2020,Arbeidsinnvandrere,Personer,62.0
3821,Kviteseid,Alle,2020,Arbeidsinnvandrere,Personer,65.0
3822,Nissedal,Alle,2020,Arbeidsinnvandrere,Personer,49.0
3823,Fyresdal,Alle,2020,Arbeidsinnvandrere,Personer,32.0
3824,Tokke,Alle,2020,Arbeidsinnvandrere,Personer,43.0
3825,Vinje,Alle,2020,Arbeidsinnvandrere,Personer,82.0
3806,Porsgrunn,Alle,2020,Arbeidsinnvandrere,Prosent,16.4
3807,Skien,Alle,2020,Arbeidsinnvandrere,Prosent,14.8
3808,Notodden,Alle,2020,Arbeidsinnvandrere,Prosent,23.7
3812,Siljan,Alle,2020,Arbeidsinnvandrere,Prosent,13.7
3813,Bamble,Alle,2020,Arbeidsinnvandrere,Prosent,15.7
3814,Kragerø,Alle,2020,Arbeidsinnvandrere,Prosent,17.8
3815,Drangedal,Alle,2020,Arbeidsinnvandrere,Prosent,21.2
3816,Nome,Alle,2020,Arbeidsinnvandrere,Prosent,20.0
3817,Midt-Telemark,Alle,2020,Arbeidsinnvandrere,Prosent,17.8
3818,Tinn,Alle,2020,Arbeidsinnvandrere,Prosent,14.9
3819,Hjartdal,Alle,2020,Arbeidsinnvandrere,Prosent,20.5
3820,Seljord,Alle,2020,Arbeidsinnvandrere,Prosent,24.2
3821,Kviteseid,Alle,2020,Arbeidsinnvandrere,Prosent,34.8
3822,Nissedal,Alle,2020,Arbeidsinnvandrere,Prosent,29.3
3823,Fyresdal,Alle,2020,Arbeidsinnvandrere,Prosent,22.7
3824,Tokke,Alle,2020,Arbeidsinnvandrere,Prosent,22.4
3825,Vinje,Alle,2020,Arbeidsinnvandrere,Prosent,24.3
3806,Porsgrunn,Alle,2020,Familieinnvandrede,Personer,971.0
3807,Skien,Alle,2020,Familieinnvandrede,Personer,1552.0
3808,Notodden,Alle,2020,Familieinnvandrede,Personer,358.0
3812,Siljan,Alle,2020,Familieinnvandrede,Personer,37.0
3813,Bamble,Alle,2020,Familieinnvandrede,Personer,223.0
3814,Kragerø,Alle,2020,Familieinnvandrede,Personer,242.0
3815,Drangedal,Alle,2020,Familieinnvandrede,Personer,118.0
3816,Nome,Alle,2020,Familieinnvandrede,Personer,186.0
3817,Midt-Telemark,Alle,2020,Familieinnvandrede,Personer,223.0
3818,Tinn,Alle,2020,Familieinnvandrede,Personer,140.0
3819,Hjartdal,Alle,2020,Familieinnvandrede,Personer,26.0
3820,Seljord,Alle,2020,Familieinnvandrede,Personer,48.0
3821,Kviteseid,Alle,2020,Familieinnvandrede,Personer,49.0
3822,Nissedal,Alle,2020,Familieinnvandrede,Personer,35.0
3823,Fyresdal,Alle,2020,Familieinnvandrede,Personer,41.0
3824,Tokke,Alle,2020,Familieinnvandrede,Personer,50.0
3825,Vinje,Alle,2020,Familieinnvandrede,Personer,70.0
3806,Porsgrunn,Alle,2020,Familieinnvandrede,Prosent,23.7
3807,Skien,Alle,2020,Familieinnvandrede,Prosent,21.0
3808,Notodden,Alle,2020,Familieinnvandrede,Prosent,24.4
3812,Siljan,Alle,2020,Familieinnvandrede,Prosent,20.3
3813,Bamble,Alle,2020,Familieinnvandrede,Prosent,18.9
3814,Kragerø,Alle,2020,Familieinnvandrede,Prosent,21.9
3815,Drangedal,Alle,2020,Familieinnvandrede,Prosent,32.5
3816,Nome,Alle,2020,Familieinnvandrede,Prosent,24.0
3817,Midt-Telemark,Alle,2020,Familieinnvandrede,Prosent,16.9
3818,Tinn,Alle,2020,Familieinnvandrede,Prosent,21.7
3819,Hjartdal,Alle,2020,Familieinnvandrede,Prosent,22.2
3820,Seljord,Alle,2020,Familieinnvandrede,Prosent,18.8
3821,Kviteseid,Alle,2020,Familieinnvandrede,Prosent,26.2
3822,Nissedal,Alle,2020,Familieinnvandrede,Prosent,21.0
3823,Fyresdal,Alle,2020,Familieinnvandrede,Prosent,29.1
3824,Tokke,Alle,2020,Familieinnvandrede,Prosent,26.0
3825,Vinje,Alle,2020,Familieinnvandrede,Prosent,20.8
3806,Porsgrunn,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,1674.0
3807,Skien,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,3662.0
3808,Notodden,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,541.0
3812,Siljan,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,86.0
3813,Bamble,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,571.0
3814,Kragerø,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,461.0
3815,Drangedal,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,117.0
3816,Nome,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,337.0
3817,Midt-Telemark,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,530.0
3818,Tinn,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,240.0
3819,Hjartdal,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,55.0
3820,Seljord,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,95.0
3821,Kviteseid,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,33.0
3822,Nissedal,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,49.0
3823,Fyresdal,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,47.0
3824,Tokke,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,62.0
3825,Vinje,Alle,2020,Flyktninger og deres familieinnvandrede,Personer,118.0
3806,Porsgrunn,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,40.8
3807,Skien,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,49.6
3808,Notodden,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,36.9
3812,Siljan,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,47.3
3813,Bamble,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,48.4
3814,Kragerø,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,41.6
3815,Drangedal,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,32.2
3816,Nome,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,43.4
3817,Midt-Telemark,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,40.1
3818,Tinn,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,37.3
3819,Hjartdal,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,47.0
3820,Seljord,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,37.1
3821,Kviteseid,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,17.6
3822,Nissedal,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,29.3
3823,Fyresdal,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,33.3
3824,Tokke,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,32.3
3825,Vinje,Alle,2020,Flyktninger og deres familieinnvandrede,Prosent,35.0
3806,Porsgrunn,Alle,2020,Uoppgitt,Personer,584.0
3807,Skien,Alle,2020,Uoppgitt,Personer,928.0
3808,Notodden,Alle,2020,Uoppgitt,Personer,167.0
3812,Siljan,Alle,2020,Uoppgitt,Personer,28.0
3813,Bamble,Alle,2020,Uoppgitt,Personer,181.0
3814,Kragerø,Alle,2020,Uoppgitt,Personer,193.0
3815,Drangedal,Alle,2020,Uoppgitt,Personer,40.0
3816,Nome,Alle,2020,Uoppgitt,Personer,76.0
3817,Midt-Telemark,Alle,2020,Uoppgitt,Personer,214.0
3818,Tinn,Alle,2020,Uoppgitt,Personer,151.0
3819,Hjartdal,Alle,2020,Uoppgitt,Personer,9.0
3820,Seljord,Alle,2020,Uoppgitt,Personer,43.0
3821,Kviteseid,Alle,2020,Uoppgitt,Personer,37.0
3822,Nissedal,Alle,2020,Uoppgitt,Personer,26.0
3823,Fyresdal,Alle,2020,Uoppgitt,Personer,15.0
3824,Tokke,Alle,2020,Uoppgitt,Personer,33.0
3825,Vinje,Alle,2020,Uoppgitt,Personer,47.0
3806,Porsgrunn,Alle,2020,Uoppgitt,Prosent,14.2
3807,Skien,Alle,2020,Uoppgitt,Prosent,12.6
3808,Notodden,Alle,2020,Uoppgitt,Prosent,11.4
3812,Siljan,Alle,2020,Uoppgitt,Prosent,15.4
3813,Bamble,Alle,2020,Uoppgitt,Prosent,15.4
3814,Kragerø,Alle,2020,Uoppgitt,Prosent,17.4
3815,Drangedal,Alle,2020,Uoppgitt,Prosent,11.0
3816,Nome,Alle,2020,Uoppgitt,Prosent,9.8
3817,Midt-Telemark,Alle,2020,Uoppgitt,Prosent,16.2
3818,Tinn,Alle,2020,Uoppgitt,Prosent,23.4
3819,Hjartdal,Alle,2020,Uoppgitt,Prosent,7.7
3820,Seljord,Alle,2020,Uoppgitt,Prosent,16.8
3821,Kviteseid,Alle,2020,Uoppgitt,Prosent,19.8
3822,Nissedal,Alle,2020,Uoppgitt,Prosent,15.6
3823,Fyresdal,Alle,2020,Uoppgitt,Prosent,10.6
3824,Tokke,Alle,2020,Uoppgitt,Prosent,17.2
3825,Vinje,Alle,2020,Uoppgitt,Prosent,13.9
0805,Porsgrunn,Kvinner,2019,Alle,Personer,1932.0
0806,Skien,Kvinner,2019,Alle,Personer,3586.0
0807,Notodden,Kvinner,2019,Alle,Personer,688.0
0811,Siljan,Kvinner,2019,Alle,Personer,98.0
0814,Bamble,Kvinner,2019,Alle,Personer,612.0
0815,Kragerø,Kvinner,2019,Alle,Personer,536.0
0817,Drangedal,Kvinner,2019,Alle,Personer,209.0
