Kommune,Utdanningsnivå,Kjønn,Variabel,År,Verdi
Kragerø (1960-2019),Fagskolenivå,Menn,Personer 16 år og over (prosent),2016,4.7
Kragerø (1960-2019),Fagskolenivå,Menn,Personer 16 år og over (prosent),2017,4.7
Kragerø (1960-2019),Fagskolenivå,Menn,Personer 16 år og over (prosent),2018,4.8
Kragerø (1960-2019),Fagskolenivå,Menn,Personer 16 år og over (prosent),2019,4.8
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2004,3013.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2005,3024.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2006,2925.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2007,2900.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2008,2852.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2009,2849.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2010,2872.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2011,2857.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2012,2848.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2013,2755.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2014,2722.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2015,2710.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2016,2673.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2017,2659.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2018,2610.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2019,2499.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2004,35.4
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2005,35.6
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2006,34.4
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2007,33.9
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2008,33.2
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2009,33.1
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2010,33.0
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2011,32.6
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2012,32.5
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2013,31.5
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2014,30.8
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2015,30.6
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2016,30.2
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2017,30.1
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2018,29.8
Kragerø (1960-2019),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2019,28.6
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2004,1601.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2005,1596.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2006,1550.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2007,1529.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2008,1493.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2009,1497.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2010,1517.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2011,1503.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2012,1481.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2013,1440.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2014,1404.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2015,1391.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2016,1378.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2017,1351.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2018,1331.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over,2019,1250.0
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2004,37.1
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2005,37.2
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2006,36.1
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2007,35.3
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2008,34.3
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2009,34.3
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2010,34.3
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2011,33.8
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2012,33.4
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2013,32.5
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2014,31.5
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2015,31.4
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2016,30.9
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2017,30.5
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2018,30.1
Kragerø (1960-2019),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2019,28.3
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2004,1412.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2005,1428.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2006,1375.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2007,1371.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2008,1359.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2009,1352.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2010,1355.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2011,1354.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2012,1367.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2013,1315.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2014,1318.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2015,1319.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2016,1295.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2017,1308.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2018,1279.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over,2019,1249.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2004,33.6
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2005,33.9
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2006,32.7
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2007,32.4
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2008,31.9
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2009,31.8
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2010,31.6
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2011,31.3
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2012,31.6
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2013,30.6
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2014,30.0
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2015,29.9
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2016,29.5
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2017,29.7
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2018,29.4
Kragerø (1960-2019),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2019,28.8
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2004,1274.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2005,1294.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2006,1322.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2007,1361.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2008,1412.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2009,1442.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2010,1500.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2011,1554.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2012,1599.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2013,1626.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2014,1661.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2015,1709.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2016,1753.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2017,1788.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2018,1794.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2019,1841.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2004,15.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2005,15.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2006,15.6
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2007,15.9
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2008,16.4
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2009,16.7
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2010,17.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2011,17.7
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2012,18.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2013,18.6
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2014,18.8
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2015,19.3
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2016,19.8
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2017,20.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2018,20.4
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2019,21.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2004,744.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2005,765.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2006,781.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2007,802.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2008,833.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2009,852.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2010,892.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2011,938.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2012,964.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2013,976.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2014,1005.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2015,1026.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2016,1061.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2017,1086.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2018,1095.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2019,1138.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2004,17.3
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2005,17.9
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2006,18.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2007,18.5
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2008,19.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2009,19.5
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2010,20.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2011,21.1
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2012,21.7
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2013,22.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2014,22.6
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2015,23.1
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2016,23.8
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2017,24.5
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2018,24.8
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2019,25.8
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2004,530.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2005,529.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2006,541.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2007,559.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2008,579.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2009,590.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2010,608.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2011,616.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2012,635.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2013,650.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2014,656.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2015,683.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2016,692.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2017,702.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2018,699.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2019,703.0
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2004,12.6
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2005,12.5
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2006,12.9
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2007,13.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2008,13.6
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2009,13.9
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2010,14.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2011,14.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2012,14.7
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2013,15.1
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2014,14.9
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2015,15.5
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2016,15.8
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2017,15.9
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2018,16.1
Kragerø (1960-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2019,16.2
Kragerø (1960-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2004,221.0
