Nace_1_nr,Nace_1_navn,Nace_2_nr,Nace_2_navn,Nace_3_nr,Nace_3_navn,Nace_4_nr,Nace_4_navn,Nace_5_nr,Nace_5_navn
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.1,Riving og grunnarbeid,43.11,Riving av bygninger og andre konstruksjoner,43.110,Riving av bygninger og andre byggverk
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.1,Riving og grunnarbeid,43.12,Grunnarbeid,43.120,Grunnarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.1,Riving og grunnarbeid,43.13,Prøveboring,43.130,Prøveboring
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",43.21,Elektrisk installasjonsarbeid,43.210,Elektrisk installasjonsarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",43.22,VVS-arbeid,43.220,VVS-arbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",43.22,VVS-arbeid,43.221,Rørleggerarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",43.22,VVS-arbeid,43.222,Kuldeanlegg- og varmepumpearbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",43.22,VVS-arbeid,43.223,Ventilasjonsarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",43.23,Installasjon av isoleringsmateriale,43.230,Installasjon av isoleringsmateriale
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",43.24,Annet installasjonsarbeid,43.240,Annet installasjonsarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",43.29,Annet installasjonsarbeid,43.290,Annet installasjonsarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.3,Ferdiggjøring av bygninger,43.31,Stukkatørarbeid og pussing,43.310,Stukkatørarbeid og pussing
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.3,Ferdiggjøring av bygninger,43.32,Snekkerarbeid,43.320,Snekkerarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.3,Ferdiggjøring av bygninger,43.33,Gulvlegging og tapetsering,43.330,Gulvlegging og tapetsering
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.3,Ferdiggjøring av bygninger,43.34,Maler- og glassarbeid,43.340,Maler- og glassarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.3,Ferdiggjøring av bygninger,43.34,Maler- og glassarbeid,43.341,Malerarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.3,Ferdiggjøring av bygninger,43.34,Maler- og glassarbeid,43.342,Glassarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.3,Ferdiggjøring av bygninger,43.35,Annen ferdiggjøring av bygninger,43.350,Annen ferdiggjøring av bygninger
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.3,Ferdiggjøring av bygninger,43.39,Annen ferdiggjøring av bygninger,43.390,Annen ferdiggjøring av bygninger
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.4,Spesialisert byggevirksomhet i forbindelse med oppføring av bygninger,43.41,Takarbeid,43.410,Takarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.4,Spesialisert byggevirksomhet i forbindelse med oppføring av bygninger,43.42,Annen spesialisert byggevirksomhet i forbindelse med oppføring av bygninger,43.420,Annen spesialisert byggevirksomhet i forbindelse med oppføring av bygninger
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.5,Spesialisert byggevirksomhet i forbindelse med anleggsarbeid,43.50,Spesialisert byggevirksomhet i forbindelse med anleggsarbeid,43.500,Spesialisert byggevirksomhet i forbindelse med anleggsarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.6,Formidlingstjenester innenfor spesialisert bygge- og anleggsvirksomhet,43.60,Formidlingstjenester innenfor spesialisert bygge- og anleggsvirksomhet,43.600,Formidlingstjenester innenfor spesialisert bygge- og anleggsvirksomhet
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.9,Annen spesialisert bygge- og anleggsvirksomhet,43.91,Murerarbeid,43.910,Murerarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.9,Annen spesialisert bygge- og anleggsvirksomhet,43.91,Murerarbeid,43.911,Blikkenslagerarbeid
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.9,Annen spesialisert bygge- og anleggsvirksomhet,43.91,Murerarbeid,43.919,Takarbeid ellers
F,Bygge- og anleggsvirksomhet,43,Spesialisert bygge- og anleggsvirksomhet,43.9,Annen spesialisert bygge- og anleggsvirksomhet,43.99,Annen spesialisert bygge- og anleggsvirksomhet ikke nevnt annet sted,43.990,Annen spesialisert bygge- og anleggsvirksomhet
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.1,"Handel med motorvogner, unntatt motorsykler",45.11,"Handel med biler og lette motorvogner, unntatt motorsykler",45.111,"Agentur- og engroshandel med biler og lette motorvogner, unntatt motorsykler"
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.1,"Handel med motorvogner, unntatt motorsykler",45.11,"Handel med biler og lette motorvogner, unntatt motorsykler",45.112,"Detaljhandel med biler og lette motorvogner, unntatt motorsykler"
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.1,"Handel med motorvogner, unntatt motorsykler",45.19,"Handel med andre motorvogner, unntatt motorsykler",45.191,"Agentur- og engroshandel med andre motorvogner, unntatt motorsykler"
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.1,"Handel med motorvogner, unntatt motorsykler",45.19,"Handel med andre motorvogner, unntatt motorsykler",45.192,"Detaljhandel med andre motorvogner, unntatt motorsykler"
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.2,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler",45.20,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler",45.200,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.3,"Handel med deler og utstyr til motorvogner, unntatt motorsykler",45.31,"Agentur- og engroshandel med deler og utstyr til motorvogner, unntatt motorsykler",45.310,"Agentur- og engroshandel med deler og utstyr til motorvogner, unntatt motorsykler"
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.3,"Handel med deler og utstyr til motorvogner, unntatt motorsykler",45.32,"Detaljhandel med deler og utstyr til motorvogner, unntatt motorsykler",45.320,"Detaljhandel med deler og utstyr til motorvogner, unntatt motorsykler"
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.4,"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",45.40,"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",45.401,"Agentur- og engroshandel med motorsykler, deler og utstyr"
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.4,"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",45.40,"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",45.402,"Detaljhandel med motorsykler, deler og utstyr"
G,Varehandel,45,Handel med og reparasjon av motorvogner,45.4,"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",45.40,"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",45.403,Vedlikehold og reparasjon av motorsykler
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.1,Agenturhandel,46.11,"Agenturhandel med jordbruksråvarer, levende dyr, tekstilråvarer og innsatsvarer",46.110,"Agenturhandel med jordbruksråvarer, levende dyr, tekstilråvarer og halvfabrikater"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.1,Agenturhandel,46.12,"Agenturhandel med brensel, drivstoff, malm, metaller og industrikjemikalier",46.120,"Agenturhandel med brensel, drivstoff, malm, metaller og industrikjemikalier"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.1,Agenturhandel,46.13,"Agenturhandel med tømmer, trelast og byggevarer",46.130,"Agenturhandel med tømmer, trelast og byggevarer"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.1,Agenturhandel,46.14,"Agenturhandel med maskiner, produksjonsutstyr, båter og luftfartøy",46.140,"Agenturhandel med maskiner, produksjonsutstyr, båter og luftfartøy"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.1,Agenturhandel,46.15,"Agenturhandel med møbler, husholdningsvarer og jernvarer",46.150,"Agenturhandel med møbler, husholdningsvarer og jernvarer"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.1,Agenturhandel,46.16,"Agenturhandel med tekstiler, klær, pelsskinn, skotøy og lærvarer",46.160,"Agenturhandel med tekstiler, klær, pelsskinn, skotøy og lærvarer"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.1,Agenturhandel,46.17,Agenturhandel med nærings- og nytelsesmidler,46.170,Agenturhandel med nærings- og nytelsesmidler
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.1,Agenturhandel,46.18,Agenturhandel med spesialisert vareutvalg ellers,46.180,Agenturhandel med spesialisert vareutvalg ellers
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.1,Agenturhandel,46.19,Agenturhandel med bredt vareutvalg,46.190,Agenturhandel med bredt vareutvalg
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.2,Engroshandel med jordbruksråvarer og levende dyr,46.21,"Engroshandel med korn, råtobakk, såvarer og fôrvarer",46.210,"Engroshandel med korn, råtobakk, såvarer og fôrvarer"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.2,Engroshandel med jordbruksråvarer og levende dyr,46.22,Engroshandel med blomster og planter,46.220,Engroshandel med blomster og planter
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.2,Engroshandel med jordbruksråvarer og levende dyr,46.23,Engroshandel med levende dyr,46.230,Engroshandel med levende dyr
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.2,Engroshandel med jordbruksråvarer og levende dyr,46.24,"Engroshandel med huder, skinn og lær",46.240,"Engroshandel med huder, skinn og lær"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.31,Engroshandel med frukt og grønnsaker,46.310,Engroshandel med frukt og grønnsaker
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.32,"Engroshandel med kjøtt, kjøttvarer, fisk og fiskeprodukter",46.320,Engroshandel med kjøtt og kjøttvarer
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.32,"Engroshandel med kjøtt, kjøttvarer, fisk og fiskeprodukter",46.321,Engroshandel med kjøtt og kjøttvarer
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.32,"Engroshandel med kjøtt, kjøttvarer, fisk og fiskeprodukter",46.322,"Engroshandel med fisk, skalldyr og bløtdyr"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.33,"Engroshandel med meierivarer, egg, matolje og -fett",46.330,"Engroshandel med meierivarer, egg, matolje og -fett"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.34,Engroshandel med drikkevarer,46.340,Engroshandel med drikkevarer
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.34,Engroshandel med drikkevarer,46.341,Engroshandel med vin og brennevin
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.34,Engroshandel med drikkevarer,46.349,Engroshandel med drikkevarer ellers
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.35,Engroshandel med tobakksvarer,46.350,Engroshandel med tobakksvarer
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.36,"Engroshandel med sukker, sjokolade og sukkervarer",46.360,"Engroshandel med sukker, sjokolade og sukkervarer"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.37,"Engroshandel med kaffe, te, kakao og krydder",46.370,"Engroshandel med kaffe, te, kakao og krydder"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.38,"Engroshandel med andre næringsmidler, herunder fisk, skalldyr og bløtdyr",46.380,Engroshandel med andre næringsmidler
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.38,"Engroshandel med andre næringsmidler, herunder fisk, skalldyr og bløtdyr",46.381,"Engroshandel med fisk, skalldyr og bløtdyr"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.38,"Engroshandel med andre næringsmidler, herunder fisk, skalldyr og bløtdyr",46.389,Engroshandel med spesialisert utvalg av nærings- og nytelsesmidler ikke nevnt annet sted
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.3,Engroshandel med nærings- og nytelsesmidler,46.39,Engroshandel med bredt utvalg av nærings- og nytelsesmidler,46.390,Engroshandel med bredt utvalg av nærings- og nytelsesmidler
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.41,Engroshandel med tekstiler og utstyrsvarer,46.410,Engroshandel med tekstiler og utstyrsvarer
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.42,Engroshandel med klær og skotøy,46.420,Engroshandel med klær og skotøy
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.42,Engroshandel med klær og skotøy,46.421,Engroshandel med klær
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.42,Engroshandel med klær og skotøy,46.422,Engroshandel med skotøy
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.43,Engroshandel med elektriske husholdningsapparater,46.430,Engroshandel med elektriske husholdningsapparater
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.43,Engroshandel med elektriske husholdningsapparater,46.431,Engroshandel med elektriske husholdningsapparater og -maskiner
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.43,Engroshandel med elektriske husholdningsapparater,46.432,Engroshandel med radio og fjernsyn
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.43,Engroshandel med elektriske husholdningsapparater,46.433,"Engroshandel med plater, musikk- og videokassetter og CD- og DVD-plater"
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.43,Engroshandel med elektriske husholdningsapparater,46.434,Engroshandel med fotoutstyr
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.43,Engroshandel med elektriske husholdningsapparater,46.435,Engroshandel med optiske artikler
G,Varehandel,46,"Agentur- og engroshandel, unntatt med motorvogner",46.4,Engroshandel med husholdningsvarer,46.44,"Engroshandel med kjøkkenutstyr av porselen, glass og steintøy og rengjøringsmidler",46.440,"Engroshandel med kjøkkenutstyr av porselen, glass og steintøy og rengjøringsmidler"
